,tot_Prec_Intg
0,686.3803416490555
1,941.4735436439514
2,818.1293308734894
3,883.6797624826431
4,809.2869073152542
5,894.5896476507187
6,848.7385511398315
7,757.2083175182343
8,727.4362444877625
9,803.8429915904999
10,714.0067964792252
11,729.2094081640244
12,624.3962794542313
13,551.0006844997406
14,490.4729127883911
15,546.828880906105
16,530.3389579057693
17,734.6361875534058
18,693.7689334154129
19,655.3366035223007
20,562.5885725021362
21,822.7996528148651
22,781.7450165748596
23,797.5780218839645
24,792.7676290273666
25,751.9476860761642
26,696.3613629341125
27,766.3294672966003
28,743.890181183815
29,838.9449864625931
30,806.6289126873016
31,742.1232759952545
32,622.0933794975281
33,613.320991396904
34,521.4487761259079
35,457.0169001817703
36,465.9119248390198
37,547.8549003601074
38,490.7125234603882
39,504.736453294754
40,515.8593505620956
41,292.9256856441498
42,304.1296452283859
43,363.61873149871826
44,291.3045138120651
45,273.4476327896118
46,321.2442249059677
47,295.34898698329926
48,313.1604939699173
49,109.87803339958191
50,135.19719243049622
51,222.3140001296997
52,230.58965802192688
53,302.5365620851517
54,285.0399911403656
55,175.70719122886658
56,145.61466872692108
57,84.71846580505371
58,113.61174285411835
59,96.20226919651031
60,113.62463235855103
61,146.20907604694366
62,182.29246139526367
63,207.0140838623047
64,178.92196774482727
