,tot_Prec_max
0,6.722450256347656
1,6.344795227050781
2,6.810188293457031
3,5.932807922363281
4,5.3272247314453125
5,5.1021575927734375
6,4.2514801025390625
7,7.002353668212891
8,6.482124328613281
9,7.121086120605469
10,5.051612854003906
11,15.371322631835938
12,5.6324005126953125
13,7.5283050537109375
14,6.2713623046875
15,5.8135986328125
16,7.16400146484375
17,9.927749633789062
18,10.360240936279297
19,8.31460952758789
20,8.969783782958984
21,8.274555206298828
22,6.610870361328125
23,14.354228973388672
24,14.922142028808594
25,10.13946533203125
26,12.304306030273438
27,18.836021423339844
28,11.597156524658203
29,11.852741241455078
30,11.295318603515625
31,10.302543640136719
32,8.73565673828125
33,8.172988891601562
34,9.768486022949219
35,14.708518981933594
36,19.313812255859375
37,31.63623809814453
38,25.011062622070312
39,9.130477905273438
40,13.761043548583984
41,6.797313690185547
42,3.6444664001464844
43,3.0803680419921875
44,2.7527809143066406
45,2.0751953125
46,1.865386962890625
47,3.3669471740722656
48,1.8720626831054688
49,2.8333663940429688
50,3.8518905639648438
51,8.555412292480469
52,15.690326690673828
