,tot_Prec_Intg
0,739.692896604538
1,724.0861654281616
2,813.9343559741974
3,991.8411821126938
4,1119.6783185005188
5,1023.7088054418564
6,1043.0426895618439
7,1164.6927893161774
8,928.7049621343613
9,967.92072057724
10,958.147719502449
11,1109.6272617578506
12,1069.3691670894623
13,965.8700227737427
14,938.059389591217
15,1216.32382273674
16,984.7100079059601
17,753.292590379715
18,724.1500914096832
19,879.1805803775787
20,1132.7654123306274
21,1120.9627240896225
22,1158.0471694469452
23,1303.2526522874832
24,942.1433508396149
25,815.7467842102051
26,979.5673936605453
27,1666.7351126670837
28,1993.1284338235855
29,1830.1858752965927
30,1689.4026100635529
31,1743.8425868749619
32,1159.113496541977
33,1060.9127581119537
34,1262.5017017126083
35,1546.8841791152954
36,1623.4582662582397
37,1417.0293509960175
38,1275.6353616714478
39,1578.38836312294
40,1256.2575936317444
41,1251.7532706260681
42,1261.8320435285568
