,tot_Prec_max
0,16.693115234375
1,9.691715240478516
2,11.719703674316406
3,25.938034057617188
4,12.230873107910156
5,12.299537658691406
6,18.13030242919922
7,14.655113220214844
8,15.9759521484375
9,16.532421112060547
10,15.13814926147461
11,15.467166900634766
12,13.083457946777344
13,20.163536071777344
14,18.37301254272461
15,22.762298583984375
16,28.499603271484375
17,32.80067443847656
18,27.809619903564453
19,11.014938354492188
20,10.790824890136719
21,10.329246520996094
22,7.246494293212891
23,10.737419128417969
24,10.723114013671875
25,18.781185150146484
26,18.24474334716797
27,13.943672180175781
28,18.043041229248047
29,19.182205200195312
30,17.957210540771484
31,33.814430236816406
32,24.04499053955078
33,20.73383331298828
34,14.62554931640625
35,14.872074127197266
36,13.653755187988281
37,21.162986755371094
38,24.832725524902344
39,21.941184997558594
40,19.13928985595703
