,tot_Prec_max
0,8.222103118896484
1,13.514995574951172
2,10.206222534179688
3,8.978843688964844
4,6.634712219238281
5,10.022163391113281
6,9.284496307373047
7,11.479377746582031
8,11.378288269042969
9,10.236740112304688
10,7.0362091064453125
11,7.489204406738281
12,9.461402893066406
13,8.791446685791016
14,6.592750549316406
15,6.697177886962891
16,8.847713470458984
17,11.258125305175781
18,8.739471435546875
19,9.758949279785156
20,9.049415588378906
21,7.433891296386719
22,11.33871078491211
23,12.024879455566406
24,10.954856872558594
25,15.850543975830078
26,15.67220687866211
27,11.8865966796875
28,12.043952941894531
29,13.768196105957031
30,10.96487045288086
31,9.418487548828125
32,9.177684783935547
33,14.975547790527344
34,13.287067413330078
35,9.894371032714844
36,11.104106903076172
37,11.754035949707031
38,11.33108139038086
39,9.358406066894531
40,8.308887481689453
41,8.663177490234375
42,8.996009826660156
