,Prec_max
0,4.265785217285156
1,5.904293060302734
2,5.315065383911133
3,3.4233570098876953
4,5.612039566040039
5,5.836057662963867
6,6.302547454833984
7,5.47943115234375
8,6.790924072265625
9,8.12687873840332
10,6.911945343017578
11,5.280303955078125
12,6.620121002197266
13,6.790494918823242
14,11.942911148071289
15,10.458898544311523
16,11.080312728881836
17,27.049541473388672
18,9.499311447143555
19,8.175373077392578
20,9.450387954711914
21,11.082029342651367
22,12.610244750976562
23,9.08045768737793
24,4.79278564453125
25,7.874965667724609
26,5.896997451782227
27,5.840349197387695
28,6.02574348449707
29,6.62226676940918
30,3.7087440490722656
31,4.60052490234375
32,4.4597625732421875
33,8.747005462646484
34,7.984828948974609
35,9.240961074829102
36,11.974239349365234
37,5.28717041015625
38,8.297252655029297
39,5.018949508666992
40,3.6199092864990234
41,2.3775100708007812
42,2.7474403381347656
43,3.454256057739258
44,2.817392349243164
45,17.3159122467041
46,26.697206497192383
47,27.795839309692383
48,27.12421417236328
49,14.759445190429688
50,7.016658782958984
51,6.184959411621094
52,7.4535369873046875
