,tot_Prec_Intg
0,591.0344421863556
1,678.8607686758041
2,669.834092259407
3,586.3058567047119
4,561.1021816730499
5,733.6198538541794
6,696.2188333272934
7,921.9659864902496
8,847.1885323524475
9,911.1457318067551
10,858.367383480072
11,707.9721242189407
12,552.0278215408325
13,685.3586435317993
14,873.8505840301514
15,950.3793716430664
16,1119.7876930236816
17,1204.8617005348206
18,1170.3556776046753
19,1300.1344352960587
20,1215.8940732479095
21,1082.139015197754
22,1055.1494359970093
23,1200.9450048208237
24,1317.877173423767
25,1264.0038132667542
26,1211.603432893753
27,1460.7489109039307
28,1117.4911260604858
29,1230.6325137615204
30,1409.4658941030502
31,1677.4579882621765
32,1720.7761108875275
33,1666.1666333675385
34,1728.1628400087357
35,1521.4936435222626
36,1290.7275557518005
37,1472.3030477762222
38,1636.7410868406296
39,1344.9006527662277
40,1247.3145872354507
41,1131.676360964775
42,1076.8627375364304
