,Prec_max
0,6.1626434326171875
1,8.872747421264648
2,6.930398941040039
3,7.159996032714844
4,7.75609016418457
5,11.567401885986328
6,8.688640594482422
7,7.07545280456543
8,9.162425994873047
9,11.815023422241211
10,14.342737197875977
11,12.662601470947266
12,11.663103103637695
13,9.105777740478516
14,10.860586166381836
15,10.762310028076172
16,7.629489898681641
17,9.966230392456055
18,8.807086944580078
19,8.020448684692383
20,8.431148529052734
21,10.665750503540039
22,10.576057434082031
23,8.498096466064453
24,8.909225463867188
25,9.622907638549805
26,10.033178329467773
27,8.083105087280273
28,7.448387145996094
29,8.13760757446289
30,8.200693130493164
31,8.470630645751953
32,8.887767791748047
33,14.620399475097656
34,13.888263702392578
35,19.417476654052734
36,18.207693099975586
37,23.69399070739746
38,28.645992279052734
39,24.20039176940918
40,32.05862045288086
41,38.3671760559082
42,41.28413200378418
43,38.810062408447266
44,38.492488861083984
45,34.403085708618164
46,29.892683029174805
47,20.237159729003906
48,26.05733871459961
49,20.398950576782227
50,19.576263427734375
51,18.34115982055664
52,15.488576889038086
53,22.182941436767578
54,21.043109893798828
55,21.08902931213379
56,17.102622985839844
57,15.332365036010742
58,12.430429458618164
59,16.09969139099121
60,13.256120681762695
61,11.254549026489258
62,10.50267219543457
63,10.683345794677734
64,11.157989501953125
65,8.402824401855469
66,14.263343811035156
67,20.508384704589844
68,21.825027465820312
