,Prec_Intg
0,199.56083968281746
1,214.05955776572227
2,236.65787652134895
3,255.55765256285667
4,269.23397555947304
5,251.6600675880909
6,237.1024712920189
7,275.44377371668816
8,252.8441697359085
9,177.66021192073822
10,179.02130261063576
11,245.74236944317818
12,282.072089612484
13,274.6633253991604
14,251.83863937854767
15,282.0121683180332
16,214.5726978778839
17,194.6021243929863
18,165.25445505976677
19,226.3985387980938
20,250.80228224396706
21,245.25059387087822
22,244.83006447553635
23,262.3937651515007
24,225.43804720044136
25,194.65463235974312
26,177.1732233464718
27,224.55021739006042
28,254.92848828434944
29,270.45775204896927
30,264.92515578866005
31,207.80783146619797
32,183.09351056814194
33,156.83043748140335
34,151.59180387854576
35,198.31299781799316
36,215.99799394607544
37,238.5522611439228
38,256.7730098962784
39,249.12258610129356
40,199.85657185316086
41,182.4849471449852
42,176.9299991428852
43,215.8164232969284
44,243.39787662029266
45,273.0019576847553
46,217.49965846538544
47,242.3851378262043
48,205.54451271891594
49,134.913120418787
50,117.6808774471283
51,160.59698536992073
52,155.44386580586433
53,162.03586012125015
54,154.64462339878082
55,152.43791043758392
56,122.4849745631218
57,112.16264218091965
58,107.79865086078644
59,88.05239573121071
60,89.63335305452347
61,90.52034467458725
62,87.9032164812088
63,74.90023970603943
64,68.6708651483059
65,77.13939994573593
66,73.57221096754074
67,58.705806732177734
68,61.690397560596466
69,41.76247864961624
70,25.86524933576584
71,8.79921019077301
72,6.834082305431366
