,Prec_Intg
0,96.86131030321121
1,131.34310021996498
2,99.22634810209274
3,84.47332307696342
4,89.48776870965958
5,95.81513702869415
6,67.15785712003708
7,54.02449518442154
8,45.186784118413925
9,83.75866338610649
10,106.27517476677895
11,107.70389810204506
12,79.51350882649422
13,120.77322229743004
14,82.25947618484497
15,52.12685093283653
16,42.799562215805054
17,38.51966932415962
18,33.00594165921211
19,57.598985731601715
20,64.59696218371391
21,46.21926695108414
22,37.953443825244904
23,35.91153770685196
24,31.737200915813446
25,56.50561302900314
26,57.43183195590973
27,57.732295244932175
28,43.87497901916504
29,30.83266317844391
30,21.848194301128387
31,21.105799823999405
32,17.108935862779617
33,26.15083009004593
34,28.91136333346367
35,38.99846225976944
36,51.73614248633385
37,38.17342221736908
38,22.251931950449944
39,22.18596637248993
40,34.61884334683418
41,35.95644608139992
42,41.48868843913078
43,61.5774467587471
44,66.66874513030052
45,38.13449293375015
46,22.885780781507492
47,29.069818556308746
48,24.325065314769745
49,37.65292465686798
50,56.6386803984642
51,71.55021652579308
52,93.4046320617199
53,162.0420441031456
54,185.60979515314102
55,170.41878774762154
56,176.8306829035282
57,136.4137977361679
58,109.78564620018005
59,100.91608390212059
60,83.1523910164833
61,82.86120370030403
62,90.02514183521271
63,104.8988476395607
64,117.62803420424461
65,97.24382311105728
66,89.54977616667747
67,78.99867370724678
68,67.13388487696648
69,45.84155976772308
70,38.81057724356651
71,61.51052191853523
72,84.47149768471718
73,76.02658122777939
74,70.7252137362957
75,85.26135236024857
76,117.7617721259594
77,119.58396062254906
78,154.99381348490715
79,191.79200753569603
80,217.96032786369324
81,176.30495131015778
82,185.01073122024536
