,Prec_max
0,4.827117919921875
1,7.256984710693359
2,5.722332000732422
3,8.742713928222656
4,5.804300308227539
5,8.086967468261719
6,8.22300910949707
7,7.143688201904297
8,6.687498092651367
9,9.225940704345703
10,9.636211395263672
11,8.81953239440918
12,7.683134078979492
13,24.932098388671875
14,12.436866760253906
15,9.534072875976562
16,5.945062637329102
17,9.321212768554688
18,11.878108978271484
19,10.632705688476562
20,10.098409652709961
21,12.040328979492188
22,11.303901672363281
23,11.196184158325195
24,12.918806076049805
25,24.657440185546875
26,22.049903869628906
27,12.460041046142578
28,23.394012451171875
29,30.116701126098633
30,25.443649291992188
31,17.75193214416504
32,13.00506591796875
33,25.937604904174805
34,17.682409286499023
35,16.770029067993164
36,24.54671859741211
37,22.282934188842773
38,27.62889862060547
39,30.024433135986328
40,24.78318214416504
41,20.740985870361328
42,23.92745018005371
43,25.17070770263672
44,29.143810272216797
45,17.024517059326172
46,16.259336471557617
47,19.043684005737305
48,19.12693977355957
49,15.262842178344727
50,13.318347930908203
51,18.08452606201172
52,20.521259307861328
53,19.247961044311523
54,26.251745223999023
55,18.48750114440918
56,17.814159393310547
57,25.546646118164062
58,21.637916564941406
59,23.659658432006836
60,24.6917724609375
61,20.115280151367188
62,22.646427154541016
63,15.92245101928711
64,5.9429168701171875
65,5.541229248046875
66,11.827468872070312
67,24.905920028686523
68,13.654375076293945
69,11.924028396606445
70,0.7501602172851562
71,1.00250244140625
72,0.4733562469482422
73,0.49653053283691406
74,0.6870746612548828
75,0.5085468292236328
76,0.5162715911865234
77,1.4346599578857422
78,0.4566192626953125
79,0.5308628082275391
80,1.055288314819336
81,1.474142074584961
82,1.396036148071289
83,1.2265205383300781
84,0.8385658264160156
85,1.444101333618164
86,1.6209125518798828
87,1.2466907501220703
88,1.2239456176757812
89,1.503753662109375
90,3.2516956329345703
91,2.2247314453125
92,1.6964435577392578
93,10.991477966308594
94,23.32019805908203
95,13.726472854614258
96,4.229307174682617
97,4.541730880737305
98,5.420637130737305
99,7.01451301574707
100,9.131956100463867
101,4.953289031982422
102,5.588436126708984
103,4.826259613037109
104,5.945920944213867
105,4.873466491699219
106,5.923604965209961
107,7.006359100341797
108,5.136966705322266
109,7.70416259765625
