,tot_Prec_max
0,7.9555511474609375
1,8.292198181152344
2,6.164073944091797
3,5.1746368408203125
4,3.082752227783203
5,3.95965576171875
6,4.530429840087891
7,4.526615142822266
8,4.965305328369141
9,5.264759063720703
10,6.135463714599609
11,4.7664642333984375
12,5.3863525390625
13,6.646633148193359
14,7.735729217529297
15,5.6629180908203125
16,5.112648010253906
17,5.962371826171875
18,6.2007904052734375
19,6.509304046630859
20,6.700992584228516
21,20.9503173828125
22,18.550872802734375
23,14.124870300292969
24,11.060714721679688
25,15.565872192382812
26,12.27426528930664
27,18.075942993164062
28,18.951892852783203
29,9.120464324951172
30,7.773876190185547
31,6.8225860595703125
32,6.992816925048828
33,11.202335357666016
34,13.388633728027344
35,16.521453857421875
36,10.782241821289062
37,10.846138000488281
38,14.966011047363281
39,7.672786712646484
40,8.403301239013672
41,5.000591278076172
42,2.6650428771972656
43,4.237174987792969
44,4.515647888183594
45,6.713390350341797
46,8.205413818359375
47,6.033897399902344
48,5.005836486816406
49,5.9604644775390625
50,3.6950111389160156
51,4.662036895751953
52,5.828857421875
53,8.478641510009766
54,8.463382720947266
55,6.084918975830078
56,8.211135864257812
57,9.17673110961914
58,8.870124816894531
59,6.336212158203125
60,7.8754425048828125
61,4.725456237792969
62,7.263660430908203
