,tot_Prec_Intg
0,1233.3031743764877
1,1156.2074720859528
2,1090.7942801713943
3,1164.6483093500137
4,1179.5821785926819
5,1068.853735923767
6,1085.1072520017624
7,1542.181819677353
8,1462.0304107666016
9,1662.7323627471924
10,1567.3206746578217
11,1461.8165791034698
12,1048.0279475450516
13,800.6449043750763
14,762.462317943573
15,621.4941293001175
16,733.0362498760223
17,722.2094386816025
18,817.5451308488846
19,856.6208928823471
20,772.6722955703735
21,628.9628148078918
22,564.4544959068298
23,1022.9253768920898
24,1113.8658225536346
25,1158.144623041153
26,1275.58171749115
27,1511.1306309700012
28,1296.6696918010712
29,1314.0203058719635
30,961.2686932086945
31,943.702906370163
32,1071.6339945793152
33,1090.3486609458923
34,1020.7846760749817
35,1370.6529885530472
36,897.5118398666382
37,583.3393335342407
38,583.7378650903702
39,709.272027015686
40,835.893452167511
41,906.6899865865707
42,914.4978225231171
43,1299.6795773506165
44,1174.895465373993
45,795.658528804779
46,807.8648149967194
47,884.2955529689789
48,779.7936350107193
49,861.0501140356064
50,1158.7544530630112
51,1138.6828124523163
52,1094.0474271774292
53,1095.9410667419434
54,1032.9270362854004
55,900.796502828598
56,845.2551811933517
57,783.2201570272446
