,Prec_Intg
0,99.25507009029388
1,114.3103651702404
2,138.31587508320808
3,140.76532796025276
4,123.7073726952076
5,116.1600649356842
6,102.1065004169941
7,106.13895952701569
8,137.38378882408142
9,124.60140511393547
10,175.98912119865417
11,191.22136756777763
12,163.98945823311806
13,144.88307759165764
14,89.91170674562454
15,77.1757960319519
16,83.96852761507034
17,149.79349449276924
18,145.56143432855606
19,140.43845236301422
20,151.40164643526077
21,247.50741198658943
22,194.40950825810432
23,129.49522584676743
24,91.56236425042152
25,105.76637461781502
26,138.42521235346794
27,218.07903423905373
28,280.0294756889343
29,269.5783041417599
30,208.62849429249763
31,182.85391852259636
32,173.54657873511314
33,110.88307946920395
34,102.86211967468262
35,184.3550242483616
36,233.7016724050045
37,191.57765433192253
38,203.2463625073433
39,185.1993054151535
40,157.07222744822502
41,177.68152058124542
42,166.73896461725235
43,178.62234264612198
44,170.59696838259697
45,192.22600385546684
46,213.448666036129
47,232.1360819041729
48,245.91825902462006
49,189.87033516168594
50,173.8262176513672
51,226.74281150102615
52,235.85418239235878
53,262.54940778017044
54,281.31576254963875
55,257.8941360116005
56,276.99923142790794
57,299.52848330140114
58,289.68121856451035
59,301.90298333764076
60,334.25895497202873
61,303.3265098929405
62,303.1974658370018
63,352.68500447273254
64,346.8015789985657
65,339.4702449440956
