,Prec_max
0,12.121438980102539
1,11.467838287353516
2,3.689861297607422
3,4.382944107055664
4,7.121801376342773
5,6.173372268676758
6,6.240749359130859
7,3.9057254791259766
8,24.702072143554688
9,7.13810920715332
10,6.442880630493164
11,3.6632537841796875
12,6.01201057434082
13,6.466913223266602
14,4.775190353393555
15,12.649726867675781
16,14.86201286315918
17,12.813234329223633
18,1.9994258880615234
19,3.4006118774414062
20,4.122447967529297
21,3.318643569946289
22,7.08317756652832
23,3.039693832397461
24,11.43651008605957
25,12.577629089355469
26,1.6367912292480469
27,2.5350093841552734
28,3.2860279083251953
29,4.3567657470703125
30,3.61175537109375
31,3.8761138916015625
32,3.2765865325927734
33,2.178812026977539
34,2.9263973236083984
35,1.6573905944824219
36,3.6156177520751953
37,3.4868717193603516
38,4.362344741821289
39,3.30963134765625
40,2.4049758911132812
41,22.870445251464844
42,3.376150131225586
43,1.917886734008789
44,2.5169849395751953
45,2.0886898040771484
46,1.741933822631836
47,3.1572818756103516
48,2.489948272705078
49,18.284082412719727
50,7.960796356201172
