,tot_Prec_max
0,6.56890869140625
1,7.330417633056641
2,7.4214935302734375
3,11.31439208984375
4,11.106491088867188
5,7.678508758544922
6,7.88116455078125
7,8.371353149414062
8,9.29117202758789
9,17.647743225097656
10,12.496471405029297
11,11.174678802490234
12,8.8348388671875
13,13.537883758544922
14,13.184070587158203
15,12.23897933959961
16,21.8963623046875
17,14.805316925048828
18,12.166976928710938
19,15.06662368774414
20,11.255264282226562
21,24.777889251708984
22,25.085926055908203
23,24.04022216796875
24,27.518272399902344
25,31.56757354736328
26,28.217792510986328
27,20.682334899902344
28,19.754409790039062
29,20.597457885742188
30,24.27959442138672
31,32.53650665283203
32,27.29940414428711
33,17.240524291992188
34,19.81830596923828
35,22.548198699951172
36,23.39029312133789
37,19.848346710205078
38,25.701045989990234
39,24.170398712158203
40,27.30846405029297
