,Prec_Intg
0,86.11304685473442
1,59.89084020256996
2,46.7333197593689
3,49.749407917261124
4,30.634012073278427
5,64.82338532805443
6,79.37386631965637
7,110.15757918357849
8,122.89386242628098
9,78.77267897129059
10,94.16850283741951
11,117.69535019993782
12,80.53161203861237
13,81.20492100715637
14,102.58257389068604
15,117.99469590187073
16,148.6375369131565
17,220.01715376973152
18,249.23181161284447
19,207.737535238266
20,153.60726043581963
21,169.49670389294624
22,96.2521880865097
23,115.58078229427338
24,131.14487752318382
25,71.27145305275917
26,53.486619144678116
27,64.36653435230255
28,57.939160615205765
29,44.3984754383564
30,63.397567719221115
31,89.78951722383499
32,105.18215596675873
33,102.8343103826046
34,111.73801496624947
35,92.74166077375412
36,59.66711789369583
37,29.582716524600983
38,21.78104594349861
39,30.43394535779953
40,26.801209896802902
41,8.804649114608765
42,4.897601902484894
43,2.641100436449051
44,4.182048141956329
45,5.219839513301849
46,7.186960428953171
47,11.763051152229309
48,12.909714132547379
49,2.9012933373451233
50,1.680571585893631
51,2.194400876760483
52,3.8740411400794983
53,13.169534504413605
54,14.216694980859756
55,17.356406897306442
56,32.163411378860474
57,163.73421996831894
58,226.5121042728424
59,208.5612341761589
60,174.43837597966194
61,107.44564235210419
62,116.36236682534218
63,122.55070731043816
