,tot_Prec_Intg
0,1098.993942141533
1,1619.8604553937912
2,1356.5648347139359
3,1095.149666070938
4,921.7393398284912
5,1317.5192475318909
6,1306.5576553344727
7,1259.753257036209
8,1096.4340716600418
9,1002.0127892494202
10,1064.7310316562653
11,955.2942216396332
12,897.2358703613281
13,994.5328533649445
14,1013.4261846542358
15,1193.598061800003
16,1230.3049117326736
17,1238.2343411445618
18,1067.5501823425293
19,877.7272701263428
20,753.0269026756287
21,1117.3518002033234
22,1148.7190425395966
23,1081.542819738388
24,1017.3938423395157
25,1022.9912400245667
26,945.1472759246826
27,813.9771223068237
28,558.7349832057953
29,774.0604877471924
30,718.8548147678375
31,589.9828672409058
32,471.94354236125946
33,586.2600356340408
34,486.2065613269806
35,460.70799231529236
36,363.854318857193
37,336.6103768348694
38,294.8494255542755
39,393.49228143692017
40,354.74106669425964
41,304.24557626247406
42,120.4034686088562
43,73.2220709323883
44,73.36363196372986
45,116.74180626869202
46,187.46718764305115
47,192.81312823295593
48,175.24272203445435
49,109.61957275867462
50,150.06229281425476
