,Pmin
0,1006.396875
1,1006.8925
2,1006.71875
3,1005.83875
4,1004.69125
5,1005.285
6,1006.040625
7,1005.84625
8,1004.448125
9,1005.391875
10,1005.66125
11,1004.82
12,1002.64
13,1003.284375
14,1004.6025
15,1003.9425
16,1002.5225
17,1001.888125
18,1002.518125
19,1002.10875
20,1000.820625
21,1000.836875
22,1002.080625
23,1000.899375
24,999.12
25,998.219375
26,1000.450625
27,1000.230625
28,998.93375
29,999.105
30,1000.165
31,998.665
32,996.820625
33,995.565
34,995.635625
35,994.474375
36,992.79375
37,993.35625
38,992.638125
39,991.8775
40,989.50375
41,989.016875
42,987.361875
43,985.946875
44,983.68625
45,983.71375
46,984.31375
47,984.415
48,982.739375
49,982.65125
50,981.6075
51,981.8225
52,979.710625
53,979.908125
54,979.63625
55,979.930625
56,977.74125
57,976.226875
58,975.15875
59,972.958125
60,969.936875
61,968.419375
62,969.619375
63,968.6175
64,967.056875
65,966.94
66,969.4325
67,966.993125
68,965.465625
69,964.645
70,970.23125
71,971.403125
72,973.220625
73,978.04125
74,985.281875
75,986.664375
