,Prec_max
0,8.516979217529297
1,11.954498291015625
2,8.272361755371094
3,9.30318832397461
4,7.938909530639648
5,21.67181968688965
6,11.286306381225586
7,6.892204284667969
8,13.404178619384766
9,14.425134658813477
10,14.764165878295898
11,9.823322296142578
12,11.150693893432617
13,28.640413284301758
14,26.4371395111084
15,25.347518920898438
16,24.869441986083984
17,11.410760879516602
18,14.232873916625977
19,12.264347076416016
20,12.99433708190918
21,20.099401473999023
22,19.462966918945312
23,13.312339782714844
24,11.70644760131836
25,13.28573226928711
26,10.910367965698242
27,21.689844131469727
28,26.639270782470703
29,28.27005386352539
30,28.97944450378418
31,25.52475929260254
32,19.159555435180664
33,24.88703727722168
34,25.268125534057617
35,29.502582550048828
36,26.074504852294922
37,19.699859619140625
38,23.46353530883789
39,26.250457763671875
40,29.070425033569336
41,21.735334396362305
42,21.83060646057129
43,27.872657775878906
44,20.248746871948242
45,17.855358123779297
46,20.83454132080078
47,28.2473087310791
48,27.469682693481445
49,25.11148452758789
