,Prec_Intg
0,56.57099187374115
1,39.18606787919998
2,49.262624233961105
3,54.944008588790894
4,68.90175864100456
5,94.68462318181992
6,79.78089153766632
7,87.73019537329674
8,62.55649030208588
9,54.39179018139839
10,83.74929428100586
11,89.1612097620964
12,114.64640498161316
13,158.28844159841537
14,143.10820028185844
15,160.24110838770866
16,137.8398947417736
17,129.1973702609539
18,80.57942613959312
19,134.36194509267807
20,159.50066968798637
21,172.3729632794857
22,209.30934697389603
23,147.97864481806755
24,85.98221465945244
25,138.62695544958115
26,163.8900302350521
27,182.79466778039932
28,192.80150532722473
29,190.5030757188797
30,218.37515756487846
31,294.9211746454239
32,233.8186651468277
33,166.73561185598373
34,184.45659428834915
35,201.87931135296822
36,204.80643957853317
37,199.997927993536
38,154.9704372882843
39,152.06316486001015
40,151.14501118659973
41,141.59588143229485
42,163.37355598807335
43,154.00320291519165
44,166.75887629389763
45,197.4049210548401
46,177.63806506991386
47,125.74620544910431
48,116.48127809166908
49,123.16187843680382
50,157.55852684378624
51,166.2694476544857
52,190.2799867093563
53,237.034410238266
54,263.41987773776054
55,332.80499279499054
56,360.4711778461933
57,342.30686724185944
58,342.2892838716507
59,386.98991760611534
60,393.43321695923805
61,383.2554817199707
62,382.7315382659435
63,255.79921901226044
