,w10max
0,12.807158470153809
1,13.32971477508545
2,14.079907417297363
3,13.978654861450195
4,13.645279884338379
5,14.673578262329102
6,15.479094505310059
7,17.705711364746094
8,17.11094093322754
9,15.845612525939941
10,18.5601863861084
11,18.49541664123535
12,17.880104064941406
13,19.645557403564453
14,20.055370330810547
15,20.505319595336914
16,20.052106857299805
17,20.30716323852539
18,20.69354820251465
19,22.753602981567383
20,21.931869506835938
21,20.67512321472168
22,20.328414916992188
23,18.865026473999023
24,19.932254791259766
25,20.016986846923828
26,19.770170211791992
27,19.17035484313965
28,17.967517852783203
29,17.19803237915039
30,17.7802677154541
31,18.67391586303711
32,21.50174331665039
33,22.58700942993164
34,21.996320724487305
35,17.836410522460938
36,13.491900444030762
37,13.049023628234863
38,13.605308532714844
39,13.010330200195312
40,13.727092742919922
