,tot_Prec_max
0,6.360054016113281
1,8.367061614990234
2,6.926536560058594
3,6.663799285888672
4,7.061958312988281
5,10.597705841064453
6,8.591651916503906
7,6.6547393798828125
8,7.058143615722656
9,11.472702026367188
10,10.493755340576172
11,11.562347412109375
12,12.610912322998047
13,8.500099182128906
14,9.085655212402344
15,9.418010711669922
16,7.175445556640625
17,9.877204895019531
18,9.191513061523438
19,7.781982421875
20,7.557868957519531
21,10.261058807373047
22,10.032176971435547
23,8.304595947265625
24,8.425712585449219
25,9.11712646484375
26,9.445667266845703
27,7.782459259033203
28,7.075309753417969
29,7.264137268066406
30,7.2841644287109375
31,8.175849914550781
32,8.567333221435547
33,13.772010803222656
34,13.774871826171875
35,19.608497619628906
36,15.971660614013672
37,21.457672119140625
38,23.561477661132812
39,21.40951156616211
40,26.314735412597656
41,32.15312957763672
42,36.060333251953125
43,36.004066467285156
44,29.96540069580078
45,30.516624450683594
46,27.394771575927734
47,20.69997787475586
48,20.30801773071289
49,19.1497802734375
50,17.007827758789062
51,17.704010009765625
52,14.756202697753906
53,18.274784088134766
54,19.433975219726562
55,21.65079116821289
56,17.093181610107422
57,13.18359375
58,11.901378631591797
59,14.44244384765625
60,13.366222381591797
61,9.312152862548828
62,9.428977966308594
63,7.826805114746094
64,5.72967529296875
65,7.265567779541016
66,11.020183563232422
67,18.433570861816406
68,20.017147064208984
