,tot_Prec_max
0,4.636287689208984
1,4.363536834716797
2,4.61578369140625
3,5.850315093994141
4,5.161762237548828
5,5.37872314453125
6,6.1779022216796875
7,6.785869598388672
8,4.44793701171875
9,5.683422088623047
10,5.670070648193359
11,8.533477783203125
12,9.069442749023438
13,6.847381591796875
14,7.737636566162109
15,13.942241668701172
16,11.92474365234375
17,14.500617980957031
18,19.083023071289062
19,15.991687774658203
20,15.088081359863281
21,13.924121856689453
22,10.960578918457031
23,4.597663879394531
24,6.035804748535156
25,14.558792114257812
26,14.239788055419922
27,22.28403091430664
28,17.82083511352539
29,11.968612670898438
30,6.079673767089844
31,20.24555206298828
32,20.041942596435547
33,16.527175903320312
34,7.5664520263671875
35,13.326644897460938
36,12.454032897949219
37,11.85750961303711
38,11.687755584716797
39,2.7828216552734375
40,2.739429473876953
41,2.6607513427734375
42,3.9396286010742188
43,2.5663375854492188
44,2.8791427612304688
45,2.5625228881835938
46,3.5810470581054688
47,6.471157073974609
48,2.0422935485839844
49,1.82342529296875
50,1.6922950744628906
51,3.7908554077148438
52,6.494045257568359
53,8.015632629394531
54,7.328033447265625
55,3.7584304809570312
56,4.741191864013672
