,Prec_max
0,10.910797119140625
1,21.59714698791504
2,8.161425590515137
3,7.869815826416016
4,5.5755615234375
5,6.985759735107422
6,6.466913223266602
7,6.095266342163086
8,6.296968460083008
9,10.973024368286133
10,7.655668258666992
11,9.430217742919922
12,9.531497955322266
13,10.082101821899414
14,6.976747512817383
15,7.529497146606445
16,12.03775405883789
17,11.850643157958984
18,11.635637283325195
19,18.645858764648438
20,18.6917781829834
21,23.751497268676758
22,26.869726181030273
23,19.887828826904297
24,18.561744689941406
25,21.07400894165039
26,17.7304744720459
27,19.879674911499023
28,13.640213012695312
29,13.056564331054688
30,13.715744018554688
31,16.730976104736328
32,14.437580108642578
33,10.111284255981445
34,14.174509048461914
35,22.17392921447754
36,24.4295597076416
37,25.68182945251465
38,14.138031005859375
39,10.891485214233398
40,13.487005233764648
41,14.465475082397461
42,17.571258544921875
43,15.330648422241211
44,18.616676330566406
45,14.296388626098633
46,17.891836166381836
47,22.4395751953125
48,20.792484283447266
49,16.300106048583984
50,13.742351531982422
51,18.173789978027344
52,16.6168212890625
53,9.685134887695312
54,11.933469772338867
55,11.644220352172852
56,12.469482421875
57,10.536575317382812
58,13.827753067016602
59,18.98360252380371
60,22.88804054260254
61,16.658449172973633
62,14.882183074951172
63,11.089754104614258
64,13.39559555053711
65,9.337949752807617
66,16.982460021972656
67,15.686416625976562
68,15.701007843017578
