,w10max
0,10.888673782348633
1,10.57623291015625
2,12.341379165649414
3,11.967639923095703
4,10.402796745300293
5,11.152830123901367
6,11.34909725189209
7,11.449338912963867
8,11.725629806518555
9,12.261770248413086
10,12.077508926391602
11,12.206521987915039
12,11.522119522094727
13,11.440438270568848
14,12.100373268127441
15,13.22896957397461
16,14.168306350708008
17,13.327909469604492
18,12.557417869567871
19,12.84843921661377
20,12.948590278625488
21,12.796466827392578
22,12.831343650817871
23,12.438730239868164
24,11.841659545898438
25,11.172825813293457
26,11.561422348022461
27,11.847086906433105
28,11.804913520812988
29,12.971916198730469
30,12.673768997192383
31,11.728506088256836
32,11.903992652893066
33,11.598190307617188
34,11.948225021362305
35,12.012755393981934
36,12.579316139221191
37,13.339249610900879
38,13.650874137878418
39,13.821721076965332
40,12.614314079284668
41,12.819684028625488
42,11.248392105102539
43,10.655338287353516
44,10.38263988494873
45,10.188847541809082
46,9.706384658813477
47,9.266763687133789
