,w10max
0,12.543509483337402
1,12.570342063903809
2,10.64476490020752
3,10.68842601776123
4,11.89791488647461
5,11.46511173248291
6,11.368108749389648
7,11.69837760925293
8,10.650907516479492
9,11.415311813354492
10,12.599238395690918
11,13.817322731018066
12,14.897024154663086
13,15.000920295715332
14,14.916569709777832
15,16.506471633911133
16,17.56263542175293
17,18.19407844543457
18,17.1744441986084
19,18.45950698852539
20,17.971660614013672
21,18.477807998657227
22,18.785587310791016
23,19.59624671936035
24,19.823638916015625
25,20.49488639831543
26,21.20922088623047
27,20.324769973754883
28,20.56211280822754
29,21.748197555541992
30,21.367042541503906
31,20.64981460571289
32,20.195558547973633
33,20.39863395690918
34,20.12877082824707
35,19.026899337768555
36,18.365053176879883
37,18.612548828125
38,18.001739501953125
39,17.27169418334961
40,16.508188247680664
41,15.799735069274902
42,15.246319770812988
43,15.610220909118652
44,15.827877044677734
45,15.116156578063965
46,15.886423110961914
47,14.502852439880371
48,13.734991073608398
49,14.110957145690918
50,13.486769676208496
51,14.597933769226074
52,14.685078620910645
53,14.386938095092773
54,13.1630277633667
55,12.258567810058594
56,12.092256546020508
57,10.950247764587402
58,9.648496627807617
59,9.719046592712402
60,8.780707359313965
61,8.450159072875977
62,8.915534019470215
63,8.701221466064453
64,8.673266410827637
