,tot_Prec_max
0,4.731655120849609
1,4.383563995361328
2,4.372119903564453
3,3.8194656372070312
4,3.7202835083007812
5,4.536628723144531
6,4.908561706542969
7,5.385398864746094
8,13.170719146728516
9,7.10296630859375
10,7.565498352050781
11,7.657051086425781
12,7.099628448486328
13,19.797801971435547
14,16.59250259399414
15,8.121490478515625
16,5.9490203857421875
17,13.379096984863281
18,19.988059997558594
19,12.896537780761719
20,9.10329818725586
21,9.236335754394531
22,8.318901062011719
23,10.376930236816406
24,12.445449829101562
25,18.095016479492188
26,23.751258850097656
27,16.020774841308594
28,3.2405853271484375
29,6.451606750488281
30,6.95037841796875
31,6.396770477294922
32,4.789829254150391
33,6.079673767089844
34,16.8609619140625
35,19.02484893798828
36,16.106605529785156
37,11.041641235351562
38,5.846977233886719
39,6.0367584228515625
40,3.9091110229492188
41,19.615650177001953
42,9.801864624023438
43,6.379127502441406
44,3.600597381591797
45,1.6984939575195312
46,3.132343292236328
