,tot_Prec_Intg
0,955.4705768823624
1,968.8841551542282
2,1133.3276331424713
3,1093.0300503969193
4,1064.0659928321838
5,1041.0737991333008
6,826.2919634580612
7,700.5038857460022
8,805.5484294891357
9,702.8581947088242
10,771.8269526958466
11,811.1660927534103
12,969.3059325218201
13,1192.006692290306
14,1113.4414374828339
15,1228.879690170288
16,1191.7732656002045
17,994.5245087146759
18,802.2694289684296
19,689.2849504947662
20,754.6312361955643
21,861.8764579296112
22,658.7885320186615
23,657.8783690929413
24,737.6138120889664
25,1068.466603755951
26,1015.1228308677673
27,1038.6265069246292
28,1143.227368593216
29,1024.7087478637695
30,795.8576083183289
31,778.1986892223358
32,883.5470676422119
33,1052.9124736785889
34,995.7098960876465
35,954.4789046049118
36,852.8537303209305
37,920.7627922296524
38,728.0765473842621
39,772.1327245235443
40,745.2436536550522
41,844.920426607132
42,921.0026264190674
43,749.9527931213379
44,663.5747849941254
45,661.3759696483612
46,489.5032197237015
47,395.4577445983887
48,498.08621406555176
49,679.0823489427567
50,706.8381458520889
51,606.0125678777695
52,506.06779754161835
53,522.5881934165955
54,406.73211216926575
55,334.9556028842926
56,359.57351326942444
57,568.363219499588
58,466.5248841047287
59,332.07304775714874
60,312.78833746910095
61,287.3247116804123
62,270.5357223749161
63,271.9959616661072
64,322.8375315666199
65,201.82684063911438
66,208.81831645965576
67,152.60450541973114
68,133.08055698871613
