,tot_Prec_Intg
0,790.9528911113739
1,827.0305395126343
2,696.905106306076
3,668.8621640205383
4,649.3042409420013
5,907.7370166778564
6,690.3935968875885
7,787.4146103858948
8,970.1205044984818
9,1321.4677572250366
10,1327.0571827888489
11,1193.067505955696
12,1121.428981423378
13,773.7693190574646
14,935.3737533092499
15,979.7371178865433
16,1153.3375084400177
17,1753.0335485935211
18,1595.5080091953278
19,1344.5612788200378
20,1357.5199246406555
21,1149.4910717010498
22,1130.528673529625
23,1012.1718049049377
24,1079.656407237053
25,1383.4089040756226
26,1287.136748433113
27,1116.5949702262878
28,1193.971335887909
29,1258.343681693077
30,1164.8675799369812
31,1073.857769370079
32,1178.8643151521683
33,1448.509767651558
34,1661.0989719629288
35,1457.2607725858688
36,1331.673115491867
37,1528.005376458168
38,1398.2830196619034
39,1365.6675070524216
40,1715.5220359563828
41,1502.1389722824097
42,1582.712009549141
43,1451.6574144363403
44,1276.2124091386795
45,1110.0414395332336
46,890.6325697898865
47,749.6577501296997
48,790.1338487863541
49,809.7274601459503
50,762.9725337028503
51,687.449499964714
52,701.9716501235962
53,691.7767226696014
54,569.3256855010986
55,490.21825194358826
56,513.4717375040054
57,481.6611111164093
58,348.23939204216003
59,270.0956165790558
60,165.78473150730133
