,tot_Prec_Intg
0,567.183643579483
1,417.46124625205994
2,513.3408308029175
3,517.338439822197
4,521.5783417224884
5,606.2480807304382
6,665.9651547670364
7,831.0388773679733
8,758.9682936668396
9,583.8674306869507
10,497.56303429603577
11,457.8717052936554
12,414.5972430706024
13,420.0062155723572
14,398.2558846473694
15,492.279976606369
16,389.56187665462494
17,292.5816923379898
18,282.80720114707947
19,229.51245307922363
20,298.24428260326385
21,349.905788898468
22,437.8727078437805
23,391.4683312177658
24,373.02784621715546
25,421.44015431404114
26,419.50464248657227
27,520.5672979354858
28,691.2832707166672
29,807.2242140769958
30,888.2056176662445
31,826.35797560215
32,797.7807521820068
33,895.2958881855011
34,770.3974843025208
35,926.7118573188782
36,1144.8471248149872
37,1342.5976037979126
38,1406.6055417060852
39,1458.2934975624084
40,1489.9295568466187
41,1342.1119004487991
42,1413.414627313614
43,998.4432905912399
44,1047.2333431243896
45,1152.3811519145966
46,1042.8489744663239
47,904.1991084814072
48,535.2240055799484
