,tot_Prec_Intg
0,884.7788721323013
1,804.2261004447937
2,562.4487996101379
3,604.805126786232
4,639.9974226951599
5,927.4593740701675
6,941.4437413215637
7,1091.4860665798187
8,1190.890520811081
9,1193.661242723465
10,1099.3524640798569
11,1154.7596007585526
12,1166.6534841060638
13,1093.628704547882
14,1047.7110743522644
15,1049.2276400327682
16,1009.1220587491989
17,1271.0633873939514
18,1270.4268097877502
19,1239.631250500679
20,1031.9338738918304
21,1003.4748166799545
22,1086.8820548057556
23,1091.1159962415695
24,1080.2152752876282
25,1776.0246992111206
26,1492.132693529129
27,1558.1760555505753
28,1398.9251852035522
29,1567.319631576538
30,1108.243316411972
31,1197.1715092658997
32,1296.1944192647934
33,1292.9893285036087
34,1163.9200896024704
35,1069.5050656795502
36,1027.4863988161087
37,1018.9769417047501
38,857.231616973877
39,1005.1805526018143
40,1209.0755254030228
41,1530.1833301782608
42,1533.7743610143661
43,1157.2158336639404
44,1049.6871173381805
45,1076.056882739067
46,1006.0963034629822
47,1154.1898548603058
48,1317.6141679286957
49,1225.0438332557678
50,1098.4065383672714
51,1038.7465357780457
52,1023.3133286237717
53,927.2746741771698
54,977.2301465272903
55,983.307808637619
56,1025.2352058887482
57,886.2364292144775
58,989.1916066408157
59,879.0634572505951
60,825.0734210014343
61,806.5670728683472
62,727.3596525192261
63,708.9309394359589
64,659.2030823230743
65,676.6054034233093
66,803.5583794116974
67,714.2540812492371
68,595.2976644039154
69,454.925075173378
70,389.16975259780884
71,351.9568592309952
72,336.9516134262085
73,377.8388351202011
74,429.5869171619415
75,348.854660987854
76,371.6544061899185
77,427.442342042923
78,399.9151289463043
79,339.5375609397888
80,358.5001826286316
81,299.8623996973038
82,338.15570175647736
83,332.27160573005676
84,330.9275209903717
85,268.8172459602356
86,178.41219902038574
87,101.95717215538025
88,78.25903594493866
89,156.2628149986267
90,280.85552155971527
91,441.0317540168762
92,467.51514077186584
93,202.5313675403595
94,91.23444557189941
95,101.40672326087952
96,101.71979665756226
97,170.7630604505539
98,235.23077368736267
