,w10max
0,10.309203147888184
1,10.910505294799805
2,9.938855171203613
3,8.958860397338867
4,9.296708106994629
5,10.2493257522583
6,9.125025749206543
7,10.061140060424805
8,9.605576515197754
9,9.150481224060059
10,10.532240867614746
11,11.213058471679688
12,13.47721004486084
13,15.526086807250977
14,14.722232818603516
15,13.999037742614746
16,13.333918571472168
17,13.408020973205566
18,12.180484771728516
19,12.26206111907959
20,11.725678443908691
21,12.748190879821777
22,10.70934772491455
23,10.410719871520996
24,11.665541648864746
25,11.303309440612793
26,10.445314407348633
27,11.175578117370605
28,13.24990463256836
29,14.709620475769043
30,13.439727783203125
31,13.445549011230469
32,13.975170135498047
33,13.025264739990234
34,11.184916496276855
35,13.561254501342773
36,15.228354454040527
37,13.767934799194336
38,13.47933578491211
39,14.478862762451172
40,13.90733814239502
41,12.520424842834473
42,13.394430160522461
43,14.916718482971191
44,15.076600074768066
45,15.07093334197998
46,15.539410591125488
47,17.05729866027832
48,18.45888900756836
49,17.998886108398438
50,17.63948631286621
51,16.460824966430664
52,16.135173797607422
53,13.948415756225586
54,15.315743446350098
55,15.673221588134766
56,16.598777770996094
57,16.572525024414062
58,15.231226921081543
59,15.110568046569824
60,13.613348007202148
61,13.010265350341797
62,12.40310001373291
63,12.637988090515137
64,14.337994575500488
65,16.564237594604492
66,14.128885269165039
67,12.71435832977295
68,11.70925521850586
69,12.40126895904541
70,12.047783851623535
71,11.965591430664062
72,11.98765754699707
73,13.151803970336914
74,11.33604907989502
75,11.38503646850586
76,12.185334205627441
77,12.407811164855957
78,12.184854507446289
79,13.254792213439941
80,13.216597557067871
