,w10max
0,11.061223983764648
1,14.238274574279785
2,12.719682693481445
3,12.523123741149902
4,10.82097053527832
5,11.138874053955078
6,11.333050727844238
7,11.154095649719238
8,13.359297752380371
9,14.055212020874023
10,14.616355895996094
11,14.452608108520508
12,13.636428833007812
13,14.42738151550293
14,14.71058177947998
15,16.25372314453125
16,17.06930923461914
17,16.298879623413086
18,18.202199935913086
19,17.923770904541016
20,18.119901657104492
21,17.275869369506836
22,17.711627960205078
23,17.5736083984375
24,19.237648010253906
25,21.204076766967773
26,22.004594802856445
27,21.74466323852539
28,21.124818801879883
29,21.507715225219727
30,22.15009307861328
31,22.178274154663086
32,25.99152374267578
33,26.493799209594727
34,23.73755645751953
35,25.99285125732422
36,27.11137580871582
37,28.11838150024414
38,27.3116455078125
39,29.06584358215332
40,31.013978958129883
41,30.931669235229492
42,29.580842971801758
43,29.767580032348633
44,30.481992721557617
45,29.870176315307617
46,29.930566787719727
47,29.768951416015625
48,30.84720802307129
49,28.626710891723633
50,28.193971633911133
51,28.394275665283203
52,26.444623947143555
53,26.800514221191406
54,25.958871841430664
55,25.79024314880371
56,25.665422439575195
57,25.199308395385742
58,24.346134185791016
59,24.507001876831055
60,24.386777877807617
61,25.658283233642578
62,25.23512077331543
63,24.836082458496094
64,25.19405174255371
65,23.906436920166016
66,24.826133728027344
67,24.1075496673584
68,24.814611434936523
69,22.6097354888916
70,22.970613479614258
71,24.47540283203125
72,21.968292236328125
73,21.08115005493164
74,21.30892562866211
75,20.13024139404297
