,Prec_max
0,8.568477630615234
1,8.582210540771484
2,10.792779922485352
3,24.938535690307617
4,20.97015380859375
5,24.562597274780273
6,17.424917221069336
7,23.726606369018555
8,22.936534881591797
9,20.94569206237793
10,8.335018157958984
11,20.224714279174805
12,10.862302780151367
13,9.834480285644531
14,16.219425201416016
15,20.901060104370117
16,17.84505844116211
17,13.83204460144043
18,15.172719955444336
19,18.761730194091797
20,17.79956817626953
21,22.937393188476562
22,29.042530059814453
23,27.040529251098633
24,22.67303466796875
25,26.89976692199707
26,29.93474006652832
27,21.20490074157715
28,20.78990936279297
29,21.466684341430664
30,21.30446434020996
31,21.799707412719727
32,16.57261848449707
33,14.92166519165039
34,19.5681095123291
35,19.855213165283203
36,17.083740234375
37,24.54671859741211
38,19.624757766723633
39,9.299325942993164
40,15.297603607177734
41,21.85206413269043
42,18.175935745239258
43,17.20733642578125
44,8.547449111938477
45,9.566259384155273
46,11.270427703857422
47,7.456541061401367
48,16.23830795288086
49,13.893842697143555
50,11.417627334594727
51,28.143024444580078
52,19.199466705322266
53,18.844127655029297
54,12.064790725708008
55,8.57706069946289
56,8.323001861572266
57,4.735279083251953
58,4.8923492431640625
59,6.43773078918457
60,8.136320114135742
