,Prec_max
0,9.335803985595703
1,9.39030647277832
2,9.349536895751953
3,10.835695266723633
4,9.12637710571289
5,10.715532302856445
6,9.452104568481445
7,13.317489624023438
8,13.295173645019531
9,12.016725540161133
10,7.646656036376953
11,13.896417617797852
12,12.415409088134766
13,6.8492889404296875
14,8.574914932250977
15,22.750282287597656
16,17.60859489440918
17,14.718246459960938
18,10.459756851196289
19,13.97709846496582
20,10.129308700561523
21,14.635419845581055
22,13.85650634765625
23,20.644426345825195
24,28.29279899597168
25,22.635269165039062
26,21.833181381225586
27,18.54844093322754
28,23.805999755859375
29,22.287654876708984
30,24.519681930541992
31,25.64105987548828
32,27.42462158203125
33,29.55794334411621
34,31.92129135131836
35,28.33700180053711
36,24.94368553161621
37,29.481983184814453
38,30.731678009033203
39,30.798625946044922
40,29.822731018066406
41,30.411958694458008
42,40.15803337097168
43,36.1475944519043
44,35.581111907958984
45,36.38019561767578
46,42.4321174621582
47,30.446720123291016
48,25.772809982299805
49,37.1912956237793
50,33.034515380859375
