,tot_Prec_Intg
0,487.891286611557
1,517.071485519409
2,542.505159974098
3,563.487559556961
4,604.595765471458
5,606.502145528793
6,506.779700517654
7,756.131634116173
8,707.860067486763
9,644.467547535896
10,522.841662168503
11,650.97026526928
12,602.159723639488
13,604.302659630775
14,507.363006472588
15,738.979876041412
16,554.394274950027
17,431.393533945084
18,293.670743703842
19,435.432642698288
20,660.469681024551
21,801.667869091034
22,805.304199457169
23,1022.40636944771
24,667.282342910767
25,385.843962430954
26,319.46673989296
27,478.993654251099
28,570.588409900665
29,663.550868630409
30,693.50503385067
31,596.679672598839
32,405.146554112434
33,268.433541059494
34,196.093693375587
35,189.762860536575
36,222.467035055161
37,284.761115908623
38,211.082845926285
39,231.975242495537
40,172.716602683067
41,151.966214179993
42,140.552893280983
43,135.595202445984
44,212.893038988113
45,254.695639014244
46,219.29457783699
47,113.053768873215
48,84.4153016805649
49,89.0164077281952
50,129.665210843086
51,286.961942911148
52,378.876626491547
53,327.764749526978
54,198.590159416199
55,499.466136097908
56,484.084486961365
57,365.721434354782
58,308.192148804665
59,258.383676409721
60,337.758511304855
61,170.448198914528
