,Prec_max
0,10.506963729858398
1,11.706018447875977
2,12.310266494750977
3,18.780183792114258
4,18.11370849609375
5,16.10698699951172
6,6.838130950927734
7,6.34160041809082
8,5.830907821655273
9,8.022165298461914
10,9.247827529907227
11,7.897710800170898
12,16.775178909301758
13,18.704652786254883
14,13.194751739501953
15,11.49744987487793
16,12.839841842651367
17,15.011358261108398
18,19.313621520996094
19,13.786554336547852
20,23.313331604003906
21,20.957279205322266
22,7.031679153442383
23,8.793783187866211
24,11.273860931396484
25,17.24553108215332
26,18.044614791870117
27,24.104690551757812
28,21.797990798950195
29,16.663169860839844
30,10.651159286499023
31,8.25047492980957
32,12.224006652832031
33,9.30318832397461
34,11.142969131469727
35,10.397529602050781
36,19.18315887451172
37,12.151050567626953
38,10.156774520874023
39,15.036249160766602
40,11.082887649536133
41,9.766674041748047
42,11.373424530029297
43,12.772464752197266
44,10.956287384033203
45,23.149394989013672
46,14.250040054321289
47,10.760164260864258
48,9.739208221435547
49,22.865724563598633
50,16.289806365966797
51,17.529630661010742
52,17.0412540435791
53,20.617389678955078
54,11.133098602294922
55,13.384866714477539
56,13.527345657348633
57,14.588212966918945
58,15.674400329589844
59,13.332080841064453
60,9.701871871948242
61,8.852577209472656
62,9.147405624389648
63,14.558172225952148
64,10.850286483764648
65,8.468055725097656
66,7.119655609130859
67,5.604743957519531
68,6.002998352050781
