,Prec_max
0,12.343311309814453
1,11.092329025268555
2,15.6829833984375
3,10.875606536865234
4,10.097122192382812
5,6.516695022583008
6,7.646656036376953
7,7.708454132080078
8,9.820318222045898
9,15.389442443847656
10,19.066858291625977
11,17.598295211791992
12,15.907430648803711
13,16.748571395874023
14,19.317913055419922
15,24.28278923034668
16,10.984611511230469
17,21.722030639648438
18,21.75893783569336
19,21.273136138916016
20,16.10698699951172
21,6.887483596801758
22,6.118011474609375
23,7.426929473876953
24,5.50689697265625
25,9.198474884033203
26,12.218427658081055
27,16.390657424926758
28,19.513607025146484
29,11.00606918334961
30,10.26148796081543
31,8.301973342895508
32,9.910011291503906
33,20.95813751220703
34,18.023157119750977
35,11.151123046875
36,19.623470306396484
37,11.079025268554688
38,12.563896179199219
39,8.214426040649414
40,9.772682189941406
41,13.21706771850586
42,14.020013809204102
43,17.19188690185547
44,20.899343490600586
45,25.324344635009766
46,19.646215438842773
47,19.826030731201172
48,21.278715133666992
49,9.764957427978516
50,9.878253936767578
51,10.819816589355469
52,10.955429077148438
53,18.18065643310547
