,Prec_Intg
0,237.0818331837654
1,212.20529451966286
2,164.87862914800644
3,172.52152785658836
4,174.7228391468525
5,252.49570608139038
6,264.20801877975464
7,303.9865382015705
8,318.7836520373821
9,331.8025544285774
10,301.1852875351906
11,320.3538618981838
12,316.98713079094887
13,299.87944290041924
14,278.4651517868042
15,289.82099145650864
16,284.7110852599144
17,341.716967523098
18,356.0703247785568
19,338.0252420902252
20,275.3937989473343
21,291.5981039404869
22,304.71375212073326
23,307.60524794459343
24,318.18538904190063
25,493.22115257382393
26,430.58548122644424
27,445.12005522847176
28,377.6768408715725
29,433.5365816950798
30,295.9202416241169
31,333.03651958703995
32,364.5196184515953
33,337.22879365086555
34,309.6243552863598
35,291.2885881960392
36,280.1983803510666
37,270.08093893527985
38,238.30970749258995
39,297.73449525237083
40,339.9227745831013
41,434.8921589553356
42,401.61019191145897
43,314.5255334675312
44,282.75642544031143
45,312.43734061717987
46,280.76838701963425
47,335.39028838276863
48,391.5799409151077
49,343.8138775527477
50,303.9690852165222
51,304.97750267386436
52,283.42820703983307
53,255.82820177078247
54,273.63061904907227
55,266.53945446014404
56,275.418758392334
57,254.7714300453663
58,260.21452620625496
59,235.49871519207954
60,249.28957223892212
61,233.77396166324615
62,204.27707582712173
63,203.71004939079285
64,173.61730337142944
65,198.79469648003578
66,214.25873041152954
67,175.0604622066021
68,141.14715158939362
69,122.11330235004425
70,125.46051293611526
71,88.80537003278732
72,83.28471332788467
73,108.2676462829113
74,126.20000168681145
75,85.18330752849579
76,101.89460590481758
77,120.4444095492363
78,102.88167744874954
79,90.16867727041245
80,103.80366817116737
81,86.73809468746185
82,102.64791548252106
83,101.44297033548355
84,89.44574743509293
85,67.2779232263565
86,42.23830997943878
87,29.895082116127014
88,22.31089398264885
89,44.44606602191925
90,84.55377072095871
91,125.95092877745628
92,125.3167912364006
93,44.049546122550964
94,16.64739102125168
95,27.61686220765114
96,29.721632599830627
97,61.186403036117554
98,62.210652977228165
