,Prec_max
0,11.795282363891602
1,23.795700073242188
2,11.275577545166016
3,12.760019302368164
4,6.657886505126953
5,13.00206184387207
6,10.874748229980469
7,9.522485733032227
8,6.987905502319336
9,11.54937744140625
10,6.074237823486328
11,6.211137771606445
12,6.863880157470703
13,9.113931655883789
14,4.873895645141602
15,7.300758361816406
16,5.632638931274414
17,7.056999206542969
18,6.472492218017578
19,4.245615005493164
20,14.457321166992188
21,11.454534530639648
22,7.918310165405273
23,9.869241714477539
24,11.702585220336914
25,9.343528747558594
26,12.942838668823242
27,26.11699104309082
28,25.932025909423828
29,18.73641014099121
30,27.619028091430664
31,29.34422492980957
32,31.388282775878906
33,23.587560653686523
34,39.7430419921875
35,32.0676326751709
36,34.29536819458008
37,23.447656631469727
38,25.985240936279297
39,24.56045150756836
40,21.543073654174805
41,20.45431137084961
42,20.159053802490234
43,19.44880485534668
44,16.89448356628418
45,23.09703826904297
46,24.99217987060547
47,28.497934341430664
48,29.990530014038086
49,26.2847900390625
50,31.644916534423828
51,31.91227912902832
52,31.521320343017578
53,21.73919677734375
54,16.240882873535156
55,13.177156448364258
56,14.002847671508789
57,15.703153610229492
58,13.56039047241211
