,Prec_max
0,6.273365020751953
1,21.8752384185791
2,4.103994369506836
3,5.211210250854492
4,2.3672103881835938
5,2.5229930877685547
6,1.7140388488769531
7,2.04620361328125
8,2.119588851928711
9,4.938268661499023
10,5.026674270629883
11,3.114795684814453
12,2.2783756256103516
13,11.981964111328125
14,7.076311111450195
15,2.9079437255859375
16,2.6075363159179688
17,1.5698432922363281
18,1.4209270477294922
19,2.8667449951171875
20,3.001070022583008
21,3.0860424041748047
22,2.128171920776367
23,1.268148422241211
24,1.4458179473876953
25,8.577489852905273
26,2.6787757873535156
27,4.256343841552734
28,1.6239166259765625
29,0.7922172546386719
30,0.6480216979980469
31,0.7754802703857422
32,0.8398532867431641
33,2.032041549682617
34,2.0822525024414062
35,2.292966842651367
36,2.179241180419922
37,1.8337726593017578
38,1.329946517944336
39,1.7367839813232422
40,1.9414901733398438
41,1.1660099029541016
42,1.5119075775146484
43,1.5522480010986328
44,2.1324634552001953
45,1.5393733978271484
46,1.2102127075195312
47,2.796792984008789
48,5.761814117431641
49,3.8121700286865234
50,3.261137008666992
51,5.079030990600586
52,4.400110244750977
53,6.71839714050293
54,4.609107971191406
55,3.9447784423828125
56,5.51762580871582
57,8.789920806884766
58,7.08918571472168
59,4.293251037597656
60,2.733278274536133
61,2.8229713439941406
62,3.4692764282226562
63,5.76481819152832
64,4.909086227416992
65,6.022310256958008
66,4.434871673583984
67,3.8186073303222656
68,2.9714584350585938
69,3.774404525756836
70,3.013944625854492
71,4.503965377807617
72,5.992269515991211
73,4.942560195922852
74,3.149127960205078
75,5.224943161010742
76,11.902999877929688
77,9.816455841064453
78,14.445734024047852
79,14.401531219482422
80,17.0013427734375
81,15.070581436157227
82,10.427999496459961
