,tot_Prec_Intg
0,1111.93455755711
1,781.150758266449
2,943.179205060005
3,1226.81349515915
4,1195.37085294724
5,1275.95826983452
6,1297.90611565113
7,1611.70616745949
8,1412.49224543571
9,1417.97572374344
10,1375.1719892025
11,2240.27395248413
12,2017.50636100769
13,1591.09309315681
14,1272.49486744404
15,1391.25652611256
16,1348.8944619894
17,1312.12756037712
18,1383.5858553648
19,1356.30890727043
20,1178.10145020485
21,1325.12211799622
22,1447.62828946114
23,1745.92792987824
24,1512.31594383717
25,1023.2937335968
26,979.878231883049
27,1218.14973652363
28,1088.61170709133
29,1059.30343270302
30,1008.09827446938
31,1426.31441354752
32,1362.54221200943
33,1071.11737132072
34,1012.78483867645
35,1500.20718574524
36,1186.0229820013
37,1265.49541950226
38,1121.2844401598
39,893.822461366653
40,929.205417633057
41,919.035822153091
42,636.771395802498
43,568.151548504829
44,589.641332626343
45,618.036314845085
46,541.160926222801
47,509.834438562393
48,482.606291770935
49,581.763535737991
50,698.839873075485
51,711.652263998985
52,742.609724402428
53,665.147304534912
54,783.874988555908
55,802.768617868423
56,675.864517688751
57,468.522161245346
58,673.521980643272
59,580.735728144646
60,560.30698120594
61,599.24803674221
62,810.986906290054
63,1028.56867015362
64,786.751657724381
65,779.678225517273
66,811.742395162582
67,943.8107162714
68,815.902352333069
69,979.20797765255
70,1080.00315725803
71,909.996032714844
72,911.060273647308
73,854.650288820267
74,910.234227776527
75,1378.38341295719
76,1298.97221922874
77,1234.66461896896
78,1183.06383490562
79,970.604866743088
80,751.021578907967
81,458.138510584831
82,653.97635102272
83,968.042463064194
84,905.408784747124
85,846.848040819168
86,973.189920186996
87,1257.42740929127
88,866.044908761978
