,Prec_max
0,4.256343841552734
1,5.820608139038086
2,7.147121429443359
3,15.225505828857422
4,8.440804481506348
5,5.727052688598633
6,5.857086181640625
7,12.415409088134766
8,8.98432731628418
9,8.562040328979492
10,11.372566223144531
11,11.600446701049805
12,12.176799774169922
13,12.502527236938477
14,10.259342193603516
15,6.159210205078125
16,9.000635147094727
17,9.2559814453125
18,7.505893707275391
19,11.296606063842773
20,16.03231430053711
21,13.922595977783203
22,14.664173126220703
23,14.174509048461914
24,17.545080184936523
25,17.928743362426758
26,12.822675704956055
27,23.565673828125
28,16.119861602783203
29,25.46253204345703
30,26.39636993408203
31,14.48521614074707
32,14.201974868774414
33,12.64801025390625
34,11.301755905151367
35,11.854076385498047
36,8.437156677246094
37,7.273721694946289
38,5.653667449951172
39,1.0557174682617188
40,5.532646179199219
41,6.624841690063477
42,11.451530456542969
43,13.340234756469727
44,14.240169525146484
45,17.872953414916992
46,18.741130828857422
