,tot_Prec_Intg
0,388.13620805740356
1,363.2855415344238
2,478.220134973526
3,354.20119762420654
4,314.6550804376602
5,275.58930218219757
6,517.6284909248352
7,659.4770401716232
8,721.9746708869934
9,707.8065723180771
10,771.5915888547897
11,809.4241470098495
12,577.2159248590469
13,533.7987840175629
14,793.6401665210724
15,1007.0464760065079
16,978.2601892948151
17,915.4321253299713
18,1065.5217990279198
19,983.3754599094391
20,874.8763799667358
21,798.5973358154297
22,729.6741753816605
23,775.7257670164108
24,858.9920401573181
25,866.3187921047211
26,846.8957245349884
27,773.4091579914093
28,713.5051488876343
29,636.3561004400253
30,778.1653851270676
31,849.8650044202805
32,935.9658509492874
33,860.4294061660767
34,936.5272521972656
35,777.9135555028915
36,669.0439581871033
37,632.0558488368988
38,724.1318374872208
39,674.6777147054672
40,620.846152305603
41,606.4611673355103
42,626.5634298324585
43,610.2504581212997
44,565.4057860374451
45,584.9339067935944
46,656.9820642471313
47,556.7819625139236
48,487.2502386569977
49,326.76711678504944
50,405.19028902053833
51,420.0448840856552
52,346.3999927043915
53,451.7369717359543
54,616.9304251670837
55,852.9069274663925
56,925.106406211853
57,961.6035223007202
58,974.1361439228058
59,836.3905549049377
60,564.6730959415436
61,481.8210005760193
62,719.786062836647
63,886.307954788208
64,776.2330770492554
65,695.1393187046051
66,781.2830805778503
67,591.6429311037064
68,471.1192846298218
