,tot_Prec_max
0,24.59430694580078
1,26.164531707763672
2,15.86771011352539
3,7.798671722412109
4,4.0493011474609375
5,12.26949691772461
6,14.193534851074219
7,9.917259216308594
8,16.15285873413086
9,21.488666534423828
10,28.029441833496094
11,28.745651245117188
12,21.495342254638672
13,13.355255126953125
14,11.663436889648438
15,17.457962036132812
16,19.16980743408203
17,10.009288787841797
18,9.325027465820312
19,8.312702178955078
20,10.720252990722656
21,8.4075927734375
22,11.24715805053711
23,10.29825210571289
24,10.406017303466797
25,6.165027618408203
26,6.1054229736328125
27,4.157066345214844
28,5.695819854736328
29,6.167411804199219
30,5.001544952392578
31,4.69970703125
32,3.548145294189453
33,4.796504974365234
34,8.24594497680664
35,2.1381378173828125
36,4.385948181152344
37,5.898952484130859
38,8.9111328125
39,9.153366088867188
40,7.19451904296875
41,5.77545166015625
42,11.74163818359375
43,12.75634765625
44,13.428688049316406
45,20.926475524902344
46,12.176036834716797
47,5.4759979248046875
48,3.421783447265625
49,3.460407257080078
50,6.560325622558594
51,10.277748107910156
52,16.357421875
53,17.812728881835938
54,15.3350830078125
55,15.675067901611328
56,8.907318115234375
57,12.547016143798828
58,5.5141448974609375
