,Prec_max
0,7.979679107666016
1,5.426645278930664
2,4.7344207763671875
3,6.762170791625977
4,8.963298797607422
5,10.253334045410156
6,7.462120056152344
7,7.9273223876953125
8,10.470914840698242
9,17.447233200073242
10,9.219074249267578
11,10.13789176940918
12,9.576988220214844
13,12.00857162475586
14,11.894845962524414
15,11.642074584960938
16,13.621330261230469
17,14.10670280456543
18,21.319055557250977
19,23.221492767333984
20,17.866945266723633
21,25.974512100219727
22,18.84326934814453
23,26.94268226623535
24,29.03265953063965
25,36.954402923583984
26,34.58762168884277
27,28.83610725402832
28,24.634265899658203
29,18.73769760131836
30,11.999130249023438
31,10.143041610717773
32,13.497304916381836
33,15.243101119995117
34,9.425067901611328
35,13.58957290649414
36,23.242521286010742
37,16.848134994506836
38,17.217636108398438
39,13.128662109375
40,13.370704650878906
41,16.005706787109375
42,18.56689453125
43,18.14417839050293
44,17.134809494018555
45,20.95470428466797
46,25.670671463012695
47,19.41232681274414
48,21.501445770263672
49,25.92902183532715
50,30.23815155029297
51,20.108413696289062
52,26.099395751953125
53,22.37262725830078
54,26.990747451782227
55,27.292442321777344
56,25.81014633178711
57,22.644710540771484
58,30.797338485717773
59,39.48855400085449
60,43.36895942687988
61,25.543642044067383
62,9.40704345703125
63,5.438661575317383
64,5.927896499633789
65,4.365777969360352
66,3.652524948120117
67,4.022455215454102
68,3.6675453186035156
69,2.814817428588867
70,2.4500370025634766
71,6.55059814453125
72,7.163000106811523
73,10.861015319824219
74,14.945268630981445
75,18.483638763427734
76,21.940040588378906
77,23.2511043548584
78,9.352540969848633
79,2.584362030029297
80,2.245759963989258
81,4.061079025268555
82,5.962228775024414
83,7.147121429443359
84,9.715604782104492
85,15.715169906616211
86,19.470691680908203
87,25.417470932006836
88,8.153915405273438
89,7.724332809448242
90,7.463407516479492
91,6.295251846313477
92,8.260774612426758
