,tot_Prec_Intg
0,700.6902247667313
1,675.3182411193848
2,593.4106558561325
3,887.4021470546722
4,920.1048314571381
5,856.5866947174072
6,697.3188370466232
7,802.2913336753845
8,621.8898296356201
9,403.6007821559906
10,385.15813648700714
11,523.9184200763702
12,688.1769746541977
13,849.7674018144608
14,668.7118113040924
15,507.64620304107666
16,342.1321511268616
17,268.3064341545105
18,332.7035903930664
19,480.1255464553833
20,615.6232208013535
21,733.6921244859695
22,561.9581043720245
23,563.260018825531
24,428.5648465156555
25,404.77052330970764
26,419.9797660112381
27,574.5729058980942
28,546.8925088644028
29,594.2678451538086
30,548.0997264385223
31,518.6592042446136
32,506.88840448856354
33,477.2692918777466
34,474.1223156452179
35,685.0884109735489
36,707.4975222349167
37,654.6912342309952
38,626.3560056686401
39,687.5079870223999
40,637.9144638776779
41,685.9961152076721
42,741.0008460283279
43,747.7228343486786
44,899.1168439388275
45,894.7502821683884
46,897.8033065795898
47,819.7943866252899
48,586.6122990846634
49,506.02987408638
50,541.6291952133179
51,645.3457474708557
52,768.5272395610809
