,tot_Prec_Intg
0,367.0656681060791
1,437.09322810173035
2,432.3403537273407
3,493.2922124862671
4,428.4161329269409
5,449.1075873374939
6,373.4317421913147
7,354.07811403274536
8,466.60110354423523
9,411.1476242542267
10,620.9146231412888
11,682.1781396865845
12,611.7275357246399
13,553.5633116960526
14,330.66391944885254
15,309.83254313468933
16,355.7680547237396
17,511.01431250572205
18,526.4608561992645
19,526.8511176109314
20,539.991557598114
21,968.6531871557236
22,744.2092895507812
23,472.2101241350174
24,336.92315220832825
25,430.77871203422546
26,461.9841277599335
27,674.1981208324432
28,967.5949811935425
29,1069.7641968727112
30,821.1944997310638
31,711.6582244634628
32,622.8946149349213
33,469.6521908044815
34,362.8324717283249
35,526.527613401413
36,782.255232334137
37,726.7165184020996
38,749.8794794082642
39,685.2773576974869
40,571.7343091964722
41,645.7473337650299
42,558.176264166832
43,618.034154176712
44,631.975382566452
45,705.215111374855
46,697.9712843894958
47,824.2271840572357
48,921.3817119598389
49,779.2074233293533
50,620.1095134019852
51,757.6686143875122
52,884.3430876731873
53,977.4559736251831
54,1017.09745824337
55,955.9277445077896
56,974.7441112995148
57,1045.7522422075272
58,1096.5827852487564
59,1081.5048962831497
60,1136.4683508872986
61,975.877046585083
62,1138.6531591415405
63,1215.9284949302673
64,1264.8376822471619
65,1280.372366309166
