,w10max
0,12.188899040222168
1,12.922693252563477
2,12.620993614196777
3,12.629349708557129
4,13.41686725616455
5,13.68828296661377
6,14.53054141998291
7,14.814671516418457
8,13.277587890625
9,13.407073974609375
10,12.900611877441406
11,13.95571517944336
12,13.024898529052734
13,13.9116849899292
14,15.686934471130371
15,16.605741500854492
16,17.61112403869629
17,18.11067771911621
18,17.528520584106445
19,20.247299194335938
20,22.142221450805664
21,19.508434295654297
22,21.160736083984375
23,22.07524871826172
24,22.06670570373535
25,22.529878616333008
26,22.094867706298828
27,23.244808197021484
28,24.547460556030273
29,25.412160873413086
30,25.5439453125
31,23.878828048706055
32,24.765544891357422
33,23.55573844909668
34,25.552854537963867
35,25.053470611572266
36,24.206310272216797
37,24.936246871948242
38,26.131267547607422
39,26.19005012512207
40,26.203744888305664
41,25.937849044799805
42,24.6320858001709
43,23.36004638671875
44,23.232656478881836
45,23.841777801513672
46,21.9650936126709
47,22.264175415039062
48,21.577648162841797
49,20.002866744995117
50,18.122718811035156
51,20.044456481933594
52,19.525066375732422
53,20.37911605834961
54,19.66703987121582
55,18.867353439331055
56,19.260189056396484
57,18.48050308227539
58,16.815265655517578
59,16.816221237182617
60,16.10702896118164
61,15.173911094665527
62,15.080719947814941
63,14.569109916687012
64,13.381369590759277
