,tot_Prec_max
0,2.422809600830078
1,2.2306442260742188
2,8.22591781616211
3,14.785289764404297
4,19.848346710205078
5,5.894660949707031
6,4.3087005615234375
7,11.188507080078125
8,5.9566497802734375
9,4.8980712890625
10,3.7069320678710938
11,22.960186004638672
12,9.889602661132812
13,6.850242614746094
14,6.0634613037109375
15,6.679534912109375
16,6.727695465087891
17,7.383823394775391
18,8.31747055053711
19,5.991458892822266
20,7.639408111572266
21,5.302906036376953
22,7.531642913818359
23,8.893966674804688
24,12.712478637695312
25,12.399673461914062
26,11.195182800292969
27,10.107994079589844
28,7.4253082275390625
29,6.405830383300781
30,5.784511566162109
31,8.481979370117188
32,10.85662841796875
33,10.460376739501953
34,15.176773071289062
35,13.080596923828125
36,16.241073608398438
37,14.918327331542969
38,13.017654418945312
39,15.411376953125
40,13.65804672241211
41,12.918472290039062
42,19.907474517822266
43,15.470027923583984
44,16.337871551513672
45,12.495994567871094
46,13.908863067626953
47,13.057708740234375
48,11.143684387207031
49,17.177581787109375
50,15.688419342041016
51,12.066364288330078
52,15.80190658569336
53,17.283916473388672
54,23.643016815185547
