,Prec_Intg
0,323.79938289523125
1,158.76663848757744
2,124.25098568201065
3,121.79186567664146
4,204.08635959029198
5,276.188924908638
6,320.8797797560692
7,369.62587386369705
8,381.1768814921379
9,402.04664692282677
10,337.9545174539089
11,334.1280668973923
12,350.05921497941017
13,507.9871416091919
14,482.6892912387848
15,462.4495655298233
16,471.3207483291626
17,433.23226273059845
18,354.6781651675701
19,325.74430108070374
20,325.69823786616325
21,325.26329159736633
22,283.48926454782486
23,284.3151241540909
24,302.6595339179039
25,270.2303044497967
26,193.12836229801178
27,166.39430075883865
28,125.83263218402863
29,105.94574734568596
30,112.91010305285454
31,122.27825820446014
32,116.36326089501381
33,144.24441382288933
34,117.18958616256714
35,123.46679344773293
36,143.42300593852997
37,170.0269803404808
38,183.67769196629524
39,159.54731032252312
40,121.44273146986961
41,115.96392840147018
42,95.16585618257523
43,60.72182208299637
44,79.0959782898426
45,101.95169597864151
46,118.00820007920265
47,122.51952663064003
48,105.90711608529091
49,107.35481977462769
50,66.79393351078033
51,60.94170734286308
52,62.08760663866997
53,74.86123591661453
54,114.38915506005287
55,126.09301134943962
56,122.6615160703659
57,86.71412244439125
58,52.25164815783501
59,36.6147980093956
60,42.78067499399185
61,53.96038293838501
62,69.34907287359238
63,76.7340138554573
64,72.17615842819214
65,81.33534342050552
66,70.67983970046043
67,67.40914657711983
68,45.08679732680321
69,44.381674379110336
70,48.37401211261749
71,50.0405952334404
72,70.56543603539467
73,63.06193768978119
74,63.32186982035637
75,61.40906363725662
76,43.794941157102585
77,26.565343141555786
78,20.020287483930588
79,29.104817658662796
80,21.464098244905472
81,29.40542995929718
82,12.216977775096893
83,12.85899430513382
84,10.068286210298538
85,24.79230985045433
86,10.58388501405716
87,7.828548550605774
88,14.911610633134842
89,10.976102203130722
90,10.187588632106781
91,8.076652884483337
92,4.683919250965118
93,3.750510513782501
94,2.2920407354831696
95,1.689121127128601
96,3.665834665298462
97,2.6564300060272217
98,1.325160264968872
99,1.1805444955825806
100,1.3007968664169312
101,2.8209388256073
102,3.235824406147003
103,2.682693302631378
104,2.8819963335990906
105,1.4470890164375305
106,1.679845154285431
107,1.636222004890442
108,3.0138343572616577
109,2.8209388256073
110,2.922322601079941
