,tot_Prec_max
0,5.2204132080078125
1,17.39215850830078
2,7.863521575927734
3,6.232261657714844
4,5.403041839599609
5,7.379055023193359
6,5.260944366455078
7,5.2013397216796875
8,4.553318023681641
9,6.738185882568359
10,7.090091705322266
11,8.142471313476562
12,8.288860321044922
13,9.050846099853516
14,6.663799285888672
15,6.497383117675781
16,10.014533996582031
17,12.654304504394531
18,10.31637191772461
19,16.361236572265625
20,15.689849853515625
21,21.506786346435547
22,23.499488830566406
23,20.195960998535156
24,17.08507537841797
25,18.8446044921875
26,16.63827896118164
27,18.776416778564453
28,14.774322509765625
29,9.764671325683594
30,10.293960571289062
31,14.85443115234375
32,12.652397155761719
33,9.9334716796875
34,11.412620544433594
35,18.053531646728516
36,21.124839782714844
37,22.002696990966797
38,15.43426513671875
39,8.49771499633789
40,12.418270111083984
41,14.71567153930664
42,15.035629272460938
43,15.155792236328125
44,15.819072723388672
45,13.154983520507812
46,12.006759643554688
47,19.16980743408203
48,20.552635192871094
49,13.320446014404297
50,12.54415512084961
51,13.223648071289062
52,14.241218566894531
53,8.343219757080078
54,9.989738464355469
55,10.825634002685547
56,11.017322540283203
57,9.872913360595703
58,12.2833251953125
59,16.14093780517578
60,19.199371337890625
61,13.478279113769531
62,13.539791107177734
63,10.943412780761719
64,11.737823486328125
65,7.093906402587891
66,13.880729675292969
67,16.635894775390625
68,14.245033264160156
