,tot_Prec_Intg
0,1321.6844946146
1,1043.16830635071
2,817.765295505524
3,949.569046497345
4,1054.77288365364
5,1156.19756281376
6,1289.03329372406
7,1371.8569278717
8,1270.18168568611
9,1015.78690111637
10,950.537100434303
11,1200.13147592545
12,1331.32748305798
13,1321.3375210762
14,1245.07032334805
15,1000.8393228054
16,1073.35865497589
17,1108.24853181839
18,944.880694150925
19,760.263204574585
20,816.531404852867
21,708.412677049637
22,656.21629357338
23,643.688812851906
24,543.641746044159
25,475.370511412621
26,461.732149124146
27,498.141050338745
28,611.350387334824
29,591.254383325577
30,558.976829051971
31,666.32479429245
32,753.387361764908
33,719.352960586548
34,688.384026288986
35,1037.76030242443
36,1003.74154746532
37,935.137420892715
38,678.507462143898
39,660.383850336075
40,565.499365329742
41,460.778549313545
42,433.532893657684
43,697.007328271866
44,704.98064160347
45,669.151321053505
46,656.151548027992
47,508.510023355484
48,463.668033480644
49,355.032160878181
50,299.5266020298
51,506.938397884369
52,615.129917860031
53,548.066198825836
54,479.47034239769
55,522.03893661499
