,Prec_max
0,3.7160396575927734
1,3.355550765991211
2,4.317712783813477
3,3.3014774322509766
4,6.566905975341797
5,5.618476867675781
6,3.570127487182617
7,8.637142181396484
8,3.6769866943359375
9,5.038261413574219
10,4.76832389831543
11,4.39753532409668
12,3.7628173828125
13,4.79578971862793
14,4.874324798583984
15,10.17608642578125
16,7.313203811645508
17,4.999637603759766
18,3.593730926513672
19,9.474849700927734
20,7.864236831665039
21,5.727052688598633
22,5.810308456420898
23,4.629707336425781
24,4.365777969360352
25,7.474565505981445
26,6.387948989868164
27,7.189178466796875
28,11.649799346923828
29,7.810163497924805
30,9.365415573120117
31,10.206985473632812
32,12.894344329833984
33,12.845849990844727
34,13.101625442504883
35,12.629556655883789
36,8.46247673034668
37,12.25748062133789
38,10.732269287109375
39,8.355188369750977
40,9.441375732421875
41,9.966230392456055
42,9.589004516601562
43,8.348751068115234
44,8.332014083862305
45,11.163568496704102
46,9.137964248657227
47,7.984399795532227
48,8.640146255493164
49,10.933113098144531
50,15.146541595458984
51,21.994972229003906
52,24.206829071044922
53,21.934890747070312
54,22.484207153320312
55,22.491931915283203
56,21.542644500732422
57,24.16863441467285
58,27.718591690063477
59,23.349380493164062
60,25.03209114074707
61,21.825885772705078
62,15.468406677246094
63,14.663314819335938
