,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr,mslp,conv_rrate,ls_rrate,mn_conv_prate,mn_ls_prate,mn_tot_prate,sst,vort_10,vort_20,vort_30,vort_50,vort_70,vort_100,vort_150,vort_200,vort_250,vort_300,vort_400,vort_500,vort_600,vort_700,vort_800,vort_850,vort_900,vort_925,vort_950,vort_975,vort_1000,rhum_10,rhum_20,rhum_30,rhum_50,rhum_70,rhum_100,rhum_150,rhum_200,rhum_250,rhum_300,rhum_400,rhum_500,rhum_600,rhum_700,rhum_800,rhum_850,rhum_900,rhum_925,rhum_950,rhum_975,rhum_1000,gpot_10,gpot_20,gpot_30,gpot_50,gpot_70,gpot_100,gpot_150,gpot_200,gpot_250,gpot_300,gpot_400,gpot_500,gpot_600,gpot_700,gpot_800,gpot_850,gpot_900,gpot_925,gpot_950,gpot_975,gpot_1000,vvel_10,vvel_20,vvel_30,vvel_50,vvel_70,vvel_100,vvel_150,vvel_200,vvel_250,vvel_300,vvel_400,vvel_500,vvel_600,vvel_700,vvel_850,vvel_925,vvel_975,vvel_1000
0,0.6407012939453125,1.5287857055664062,296.8208770751953,299.1533508300781,0.0005898009985685349,0.19072580337524414,0.17940330505371094,0.2006387710571289,3.696884959936142e-06,-1.2940727174282074e-06,2767.328125,1.1458740234375,0.0030657052993774414,-0.00015712156891822815,-1019.921875,1393.60546875,539100.4201660156,2685810432.0,2841783680.0,2658337.125,2685814912.0,2842321280.0,-1.0494041442871094,307.4619140625,7.774398542940617,-5.189687362872064e-05,-21.2208251953125,138.72882080078125,-127.5263671875,-40.4049072265625,-22.01239013671875,1236.8065185546875,-152.15286254882812,687.6761474609375,-0.00029150210320949554,-459089.75,-79247.0,0.15439677238464355,62.368274956941605,1008.004453125,0.0001548565924167633,0.00016733957454562187,0.00016383174806833267,0.00016768276691436768,0.00033150985836982727,301.9795036315918,1.522217644378543e-06,1.8816383089870214e-05,1.3548997230827808e-05,-4.513945896178484e-06,6.2284525483846664e-06,2.4465378373861313e-05,7.885624654591084e-06,4.9406662583351135e-06,-8.150818757712841e-07,-4.456960596144199e-06,1.2898584827780724e-05,3.742123953998089e-05,4.52680978924036e-05,5.187815986573696e-05,5.9698126278817654e-05,6.365485023707151e-05,6.560841575264931e-05,6.538419984281063e-05,6.389687769114971e-05,6.034690886735916e-05,5.562673322856426e-05,0.046982914209365845,0.2199418544769287,0.46001908951438963,11.365180969238281,35.566524505615234,69.23049926757812,97.1592788696289,99.88044738769531,96.18071746826172,92.84732818603516,91.47478485107422,94.70738220214844,94.21516418457031,81.09574127197266,89.673828125,91.73114013671875,93.93098449707031,95.52552795410156,95.67552185058594,94.40779113769531,87.077880859375,302549.6875,257620.287109375,231766.525390625,201155.2724609375,182006.6162109375,162271.546875,139559.544921875,122013.908203125,107490.9296875,95010.2060546875,74233.130859375,57298.4462890625,43018.6650390625,30629.46875,19612.232421875,14535.63623046875,9706.3896484375,7376.65869140625,5100.0595703125,2873.352294921875,690.58203125,0.00048479437828063965,-0.0039198994636535645,0.0011671483516693115,-0.008446991443634033,-0.011653900146484375,-0.004701793193817139,-0.08343195915222168,-0.19834613800048828,-0.25904369354248047,-0.2990226745605469,-0.31604766845703125,-0.2429351806640625,-0.08020591735839844,-0.02841472625732422,-0.09615516662597656,-0.09459829330444336,-0.06022787094116211,-0.038048744201660156
1,2.8662109375,1.2482833862304688,296.7818069458008,299.55321502685547,0.00037926528602838516,0.15670502185821533,0.17243826389312744,0.14303922653198242,3.4126569516956806e-06,2.334127202630043e-08,2163.66796875,-0.779296875,0.0008658617734909058,-0.00013289600610733032,-1208.1015625,594.2578125,551549.4483642578,2679392256.0,2833580544.0,2652116.0,2679396480.0,2834132096.0,-0.6441078186035156,369.7724609375,8.156635284423828,-5.335203604772687e-05,-21.48150634765625,45.74359130859375,-134.3822021484375,-37.609222412109375,-21.13177490234375,934.2376708984375,-150.35516357421875,420.2388916015625,-0.00017892569303512573,-483772.25,-76076.0,0.1258450746536255,61.65618896484375,1005.9001171875,0.00012523308396339417,0.0001638391986489296,0.00010535307228565216,0.00016645947471261024,0.0002718055620789528,301.98143768310547,2.289219992235303e-06,1.1969299521297216e-05,1.0187752195633948e-05,-3.098233719356358e-06,4.0541490307077765e-06,3.1241856049746275e-05,7.734401151537895e-06,5.5104028433561325e-06,-4.185130819678307e-06,-7.601920515298843e-06,1.5337136574089527e-05,3.374775405973196e-05,4.075112519785762e-05,4.6678585931658745e-05,5.521788261830807e-05,5.880091339349747e-05,6.172631401568651e-05,6.214226596057415e-05,6.013130769133568e-05,5.6672957725822926e-05,5.197664722800255e-05,0.04718963801860809,0.2681921374751255,0.5346190333366394,12.095019340515137,35.93016044050455,74.8681640625,96.4239501953125,97.85169219970703,94.4640121459961,89.1269760131836,92.80011749267578,94.17353820800781,92.04873657226562,80.01516723632812,88.29386901855469,90.48677825927734,92.95219421386719,94.05877685546875,94.93739318847656,94.16204833984375,86.8914794921875,302239.984375,257192.24609375,231560.064453125,200932.3740234375,181788.3251953125,162130.845703125,139422.712890625,121868.044921875,107327.775390625,94838.9365234375,74057.61328125,57128.4619140625,42850.8251953125,30458.94921875,19441.32421875,14362.52001953125,9531.07275390625,7200.2646484375,4922.27392578125,2694.40576171875,509.853271484375,-0.0025365054607391357,-5.501508712768555e-05,-0.006873071193695068,0.0037740468978881836,0.002979278564453125,0.00025600194931030273,-0.1013340950012207,-0.17593669891357422,-0.17927312850952148,-0.19162893295288086,-0.23989105224609375,-0.20858287811279297,-0.06631278991699219,-0.04178333282470703,-0.07457351684570312,-0.06142425537109375,-0.029990673065185547,-0.013072490692138672
2,2.4922752380371094,-0.40055084228515625,297.02050018310547,299.3890380859375,0.0005201464518904686,0.14749813079833984,0.10818815231323242,0.12896347045898438,1.7812708392739296e-06,1.8014106899499893e-06,2005.52734375,-0.8126220703125,-0.001903146505355835,-0.0002009160816669464,-2096.328125,-604.375,590709.3125,2680973184.0,2831070592.0,2654084.75,2680977408.0,2831662208.0,-0.5567169189453125,367.01513671875,8.874213218688965,-4.739992436952889e-05,-18.0079345703125,1.0162353515625,-137.66064453125,-37.71697998046875,-21.60992431640625,84.392333984375,-149.9051513671875,33.2445068359375,-0.00015464983880519867,-495578.0,-77798.0,0.08808088302612305,60.020751953125,1007.093271484375,0.00013633398339152336,0.00012731365859508514,0.00014448747970163822,0.000140343327075243,0.00028484221547842026,301.92859649658203,5.183974280953407e-06,1.1997937690466642e-05,1.0355186532251537e-05,-3.01445834338665e-06,1.6937992768362164e-06,3.361207200214267e-05,-2.3257452994585037e-06,8.394184987992048e-06,6.140326149761677e-07,3.5922275856137276e-06,3.59975965693593e-05,4.161265678703785e-05,5.419459193944931e-05,5.297048483043909e-05,5.605944897979498e-05,5.713163409382105e-05,5.768483970314264e-05,5.7286350056529045e-05,5.4540461860597134e-05,5.16306608915329e-05,4.7912588343024254e-05,0.04883959889411926,0.22962287068367004,0.6092516779899597,10.743399620056152,36.10439716279507,67.63118559122086,98.24795532226562,97.78627783060074,94.53064753115177,98.8285140991211,96.1803970336914,89.21761322021484,89.43094635009766,79.40358723700047,86.74649810791016,88.50840759277344,90.4767074584961,91.59857177734375,93.7243881225586,93.37644958496094,85.85978698730469,302145.1640625,257202.712890625,231625.1171875,200910.2744140625,181772.115234375,162114.494140625,139380.748046875,121852.349609375,107331.134765625,94856.0302734375,74106.673828125,57197.662109375,42922.09375,30530.7353515625,19530.29541015625,14457.8955078125,9630.56494140625,7301.1318359375,5024.224609375,2796.949951171875,612.63916015625,0.00014579296112060547,0.00010919570922851562,-0.006226778030395508,0.010707736015319824,0.009007453918457031,0.01679331064224243,-0.11490535736083984,-0.1757218837738037,-0.17153406143188477,-0.16249847412109375,-0.22180461883544922,-0.1503305435180664,-0.056896209716796875,-0.11531543731689453,-0.08788299560546875,-0.04613304138183594,-0.008243083953857422,0.013371467590332031
3,2.4759140014648438,-0.7929954528808594,297.1223678588867,299.4287872314453,0.0008050166070461273,0.11229562759399414,0.12603378295898438,0.1324305534362793,1.7290585674345493e-06,2.5485060177743435e-06,2343.140625,-0.94189453125,-0.00024272501468658447,-0.00026817433536052704,-1748.70703125,-67.99609375,638259.5662841797,2686332160.0,2837143552.0,2659345.25,2686335360.0,2837781120.0,-0.7084732055664062,495.5166015625,9.72087669186294,-5.214023985899985e-05,-20.71826171875,0.0,-148.919921875,-39.035736083984375,-22.8204345703125,0.0,-152.14804077148438,0.0,-0.00019675493240356445,-536113.25,-82154.5,0.07602477073669434,60.30607968568802,1008.871923828125,0.00022303452715277672,0.0001007765531539917,0.0002236135769635439,0.00010402407497167587,0.0003276187926530838,301.87227630615234,9.846102329902351e-06,2.0630905055440962e-05,8.713104762136936e-06,-2.3203901946544647e-06,2.16200714930892e-06,3.070417733397335e-05,-3.4793629311025143e-06,4.866102244704962e-06,-4.22412995249033e-07,1.21676130220294e-05,3.815465606749058e-05,4.1167368181049824e-05,4.4890912249684334e-05,4.96874563395977e-05,6.0345628298819065e-05,6.0971942730247974e-05,6.204587407410145e-05,6.23378437012434e-05,6.055121775716543e-05,5.722499918192625e-05,5.2614486776292324e-05,0.04381415247917175,0.20325765013694763,0.7302735447883606,8.119940757751465,32.38700485229492,64.54815673828125,97.7197265625,99.21315002441406,95.39430236816406,94.57640075683594,93.08844757080078,86.16463470458984,87.31222534179688,82.34902954101562,87.05889892578125,89.0621337890625,91.58976745605469,92.70968627929688,94.2573471069336,94.32786560058594,87.47832489013672,302544.37109375,257540.787109375,231884.916015625,201178.201171875,181946.6748046875,162227.49609375,139457.369140625,121968.82421875,107472.3125,95004.6220703125,74252.890625,57342.830078125,43062.412109375,30670.208984375,19676.00830078125,14606.17578125,9780.9267578125,7452.11767578125,5175.67236328125,2949.002685546875,765.445068359375,0.0030138157308101654,0.0037088990211486816,-0.0009397268295288086,0.005900681018829346,0.004625916481018066,0.016723334789276123,-0.10494017601013184,-0.1734752655029297,-0.16422510147094727,-0.11884593963623047,-0.18013668060302734,-0.20400333404541016,-0.19465923309326172,-0.26132869720458984,-0.1525888442993164,-0.0902700424194336,-0.04279804229736328,-0.009174823760986328
4,2.3879241943359375,-0.5941619873046875,297.1362838745117,299.4089584350586,0.0008003693073987961,0.1541128158569336,0.1941903829574585,0.17313480377197266,3.889959771186113e-06,3.2418174669146538e-06,3513.0078125,1.3505859375,0.0021855831146240234,-0.00038100965321063995,-1673.46484375,897.65234375,681659.6259765625,2684338048.0,2834607232.0,2657416.0,2684344960.0,2835287168.0,-0.5295181274414062,593.5859375,10.316927064210176,-5.608823266811669e-05,-24.70501708984375,0.0,-153.998291015625,-40.208160400390625,-23.49993896484375,0.0,-150.17092895507812,0.0,-0.00014709122478961945,-554390.0,-84599.25,0.08626139163970947,60.08848933875561,1008.3510546875,0.0002458491362631321,8.720625191926956e-05,0.00022233184427022934,0.00010092835873365402,0.00032325368374586105,301.81909561157227,1.1583586456254125e-05,2.195198612753302e-05,6.106158252805471e-06,-1.9931321730837226e-06,1.5035184333100915e-06,2.684356877580285e-05,1.1575757525861263e-06,1.018791226670146e-05,-2.9527582228183746e-06,3.72924841940403e-06,3.8102734833955765e-05,4.4906395487487316e-05,3.895931877195835e-05,4.850758705288172e-05,6.985431537032127e-05,7.234863005578518e-05,7.272348739206791e-05,7.23020639270544e-05,7.058714982122183e-05,6.592413410544395e-05,5.9467507526278496e-05,0.04365546628832817,0.24891687202034518,0.6892449855804443,7.418386459350586,33.309261322021484,61.47982273995876,98.82138061523438,97.72588348388672,92.85944333672523,86.49964141845703,90.74085998535156,86.63105010986328,86.86759948730469,81.84248352050781,87.05691528320312,89.68441009521484,92.17817687988281,93.80010986328125,95.40386199951172,95.72571563720703,89.47472381591797,302686.015625,257551.6171875,231851.75390625,201148.376953125,181870.716796875,162157.69921875,139361.80859375,121900.751953125,107415.126953125,94945.3623046875,74179.2509765625,57279.3056640625,43006.8095703125,30618.60791015625,19624.1923828125,14554.966796875,9730.703125,7402.640625,5127.22900390625,2902.1650390625,720.2578125,-7.590651512145996e-05,-0.001275375485420227,0.0013157129287719727,1.2606382369995117e-05,-0.0019640326499938965,0.002981901168823242,-0.06397342681884766,-0.1521768569946289,-0.19197893142700195,-0.21887540817260742,-0.3571052551269531,-0.3661050796508789,-0.33642578125,-0.3335275650024414,-0.21835994720458984,-0.1413278579711914,-0.07460355758666992,-0.03455924987792969
5,1.9933547973632812,-0.990386962890625,297.02245330810547,299.4072036743164,0.0010718964040279388,0.19500732421875,0.146537184715271,0.17610406875610352,7.646158337593079e-07,2.221320755779743e-06,3344.2109375,3.182373046875,0.0019226521253585815,-0.00026297755539417267,-1888.06640625,835.1328125,680234.751953125,2677367552.0,2825524096.0,2650682.25,2677374336.0,2826204032.0,-1.2100257873535156,562.4287109375,9.974771498702466,-6.0763064539059997e-05,-25.6995849609375,0.0,-151.2335205078125,-40.569793701171875,-26.26922607421875,0.0,-146.1298828125,0.0,-0.0003361087292432785,-544439.5,-94565.25,0.09544789791107178,59.2443123459816,1006.365146484375,0.00026254961267113686,0.00018548127263784409,0.000297746155411005,0.00018122000619769096,0.00047895219177007675,301.7672309875488,1.2692631571553648e-05,1.1874522897414863e-05,8.128859917633235e-06,-1.060499926097691e-06,1.859152689576149e-07,2.7590955141931772e-05,-2.673827111721039e-06,8.512812200933695e-06,-2.6440247893333435e-06,3.535998985171318e-06,3.9182486943900585e-05,5.428737495094538e-05,5.391996819525957e-05,5.3442432545125484e-05,6.923696491867304e-05,7.494923193007708e-05,7.770361844450235e-05,7.652444764971733e-05,7.384386844933033e-05,6.881344597786665e-05,6.303074769675732e-05,0.0486452691257,0.2574208676815033,0.83722323179245,7.598382949829102,29.561761438846588,69.36954654753208,98.6273193359375,99.87410736083984,89.10140991210938,89.25418090820312,94.57006072998047,88.39752197265625,90.17912292480469,79.7350845336914,84.67137908935547,87.86605072021484,90.82897186279297,92.66661071777344,94.10830688476562,94.754150390625,88.09449768066406,302350.05859375,257129.3203125,231674.25390625,200971.73828125,181634.572265625,161941.947265625,139140.115234375,121693.712890625,107197.791015625,94726.1845703125,73976.798828125,57095.703125,42836.970703125,30457.2275390625,19462.72998046875,14391.1015625,9564.2041015625,7234.90380859375,4958.400390625,2732.23291015625,549.477783203125,-0.0037286728620529175,0.005389809608459473,-0.005580991506576538,-0.001514822244644165,0.010669320821762085,-0.012808263301849365,-0.05967998504638672,-0.2137432098388672,-0.3091411590576172,-0.3409690856933594,-0.3701038360595703,-0.3186473846435547,-0.2288379669189453,-0.14900779724121094,-0.09581565856933594,-0.08269405364990234,-0.05102252960205078,-0.02409076690673828
6,4.003379821777344,-0.8256607055664062,296.78296661376953,299.2698211669922,0.00046958401799201965,0.1480034589767456,0.11148858070373535,0.15394878387451172,1.1881202226504683e-06,1.8688151612877846e-06,1273.44140625,1.6729736328125,-0.001554444432258606,-4.098471254110336e-05,-1518.20703125,-319.37890625,649232.3044433594,2677859712.0,2825012352.0,2651261.5,2677864448.0,2825661696.0,-0.4780464172363281,394.7724609375,9.627224075607955,-6.596359889954329e-05,-22.351806640625,0.0,-151.765869140625,-39.621063232421875,-23.539794921875,0.01611328125,-139.742431640625,0.0068359375,-0.00013280194252729416,-546356.25,-84745.25,0.0725867748260498,58.842071533203125,1006.559345703125,0.00010524317622184753,0.0001683044247329235,0.00013044103980064392,0.0001935395412147045,0.0003239857032895088,301.65463638305664,1.486735709477216e-05,1.3843848137184978e-05,8.032031473703682e-06,-1.872875145636499e-06,5.096080712974072e-07,3.1513263820670545e-05,1.4397082850337029e-06,6.256275810301304e-06,-7.991271559149027e-06,5.877809599041939e-07,4.6473112888634205e-05,6.410805508494377e-05,6.693240720778704e-05,7.443956565111876e-05,7.893750444054604e-05,8.209433872252703e-05,8.038687519729137e-05,7.727881893515587e-05,7.262139115482569e-05,6.874871905893087e-05,6.335822399705648e-05,0.060602784156799316,0.2130904495716095,0.9648496289737523,8.82444953918457,26.209209442138672,79.20114806294441,98.71446228027344,97.45645904541016,95.30297838151455,96.24185180664062,90.86580657958984,87.84265899658203,90.75335693359375,80.43558512628078,82.5481948852539,85.13814544677734,89.04057312011719,91.01612091064453,93.18989562988281,91.94513702392578,84.8288803100586,302088.52734375,257116.671875,231681.9609375,200973.326171875,181689.041015625,161950.2890625,139158.0234375,121703.1015625,107201.181640625,94733.541015625,74006.4736328125,57136.763671875,42873.7578125,30486.4560546875,19488.46435546875,14414.10205078125,9585.33203125,7255.65283203125,4978.8291015625,2751.253173828125,566.679931640625,0.000536501407623291,0.0027097761631011963,0.0005375444889068604,-0.005830705165863037,-0.003545403480529785,0.005063951015472412,-0.027086257934570312,-0.15313386917114258,-0.21971559524536133,-0.1814737319946289,-0.11442947387695312,-0.08800506591796875,-0.04616737365722656,-0.013978004455566406,0.012571334838867188,-0.014270782470703125,-0.0027031898498535156,0.011372089385986328
7,1.2498588562011719,-1.9768600463867188,296.84891510009766,299.65540313720703,0.0004291851073503494,0.17664790153503418,0.18055367469787598,0.2874321937561035,1.3586657587438822e-05,7.588881999254227e-06,3606.671875,-0.13232421875,0.00027965009212493896,-0.00036143697798252106,-2372.875,365.97265625,700441.4360351562,2686315520.0,2834779136.0,2659536.875,2686318720.0,2835477888.0,-1.0478591918945312,430.82177734375,10.026647449471056,-6.260166992433369e-05,-18.56744384765625,41.846435546875,-153.47918701171875,-35.77899169921875,-20.0035400390625,727.6849365234375,-144.17294311523438,329.6806640625,-0.0002910904586315155,-552517.5,-72008.5,0.12466120719909668,59.36572661995888,1008.489765625,0.0001291697844862938,0.0002706386148929596,0.00011921930126845837,0.000277805607765913,0.0003970065154135227,301.58887100219727,1.073072780855e-05,2.1459913114085793e-05,3.0324008548632264e-06,-7.358903530985117e-07,1.994776539504528e-07,3.303449193481356e-05,2.3879401851445436e-06,-3.7114950828254223e-06,-1.636857632547617e-05,-9.392620995640755e-06,4.462443757802248e-05,7.661653216928244e-05,7.634866051375866e-05,8.254288695752621e-05,9.099149610847235e-05,9.305018465965986e-05,9.37440199777484e-05,9.184353984892368e-05,8.860067464411259e-05,8.462066762149334e-05,7.733236998319626e-05,0.05129338055849075,0.1919500082731247,1.0022306153550744,7.7653077486902475,26.021190643310547,86.7571873664856,96.5849838256836,96.2218856960535,96.59674836695194,91.2006607055664,85.82353210449219,84.3297427892685,87.94767761230469,81.05481719970703,82.88925170898438,85.0021591335535,90.21641540527344,93.39636993408203,93.57611846923828,91.69647979736328,84.34300231933594,302571.5625,257609.056640625,232095.771484375,201330.34765625,182023.04296875,162280.099609375,139454.59765625,121982.50390625,107461.98046875,94974.798828125,74216.654296875,57325.2822265625,43053.8466796875,30661.01416015625,19662.90380859375,14588.7724609375,9758.708984375,7427.98876953125,5149.77392578125,2920.214111328125,733.6455078125,0.0029012709856033325,0.0008713901042938232,-0.0014654695987701416,0.005479753017425537,0.0019522905349731445,-0.010637998580932617,-0.04557013511657715,-0.1967616081237793,-0.24240589141845703,-0.25203418731689453,-0.2656993865966797,-0.33266162872314453,-0.3760204315185547,-0.3604574203491211,-0.22213077545166016,-0.15931224822998047,-0.07009029388427734,-0.019752979278564453
8,-0.6628303527832031,-2.113727569580078,296.72716522216797,299.52427673339844,0.0006445404142141342,0.24126410484313965,0.19026517868041992,0.3833322525024414,3.6717974580824375e-06,-1.866137608885765e-07,5070.3046875,0.110107421875,0.002506569027900696,-0.0005518589168787003,-2677.671875,1021.26953125,780773.3093261719,2682883200.0,2832146048.0,2656054.875,2682884608.0,2832926464.0,-1.4085693359375,493.08154296875,10.266185746528208,-6.697315257042646e-05,-22.413330078125,130.439208984375,-158.857666015625,-36.1568603515625,-19.43377685546875,1203.4537353515625,-142.8116455078125,641.275390625,-0.00039126910269260406,-571886.0,-69960.75,0.11811494827270508,59.685630798339844,1007.27109375,0.00022559799253940582,0.0002656918950378895,0.00017904117703437805,0.0002743341028690338,0.000453384593129158,301.5256118774414,1.2955177226103842e-05,2.5392102543264627e-05,-2.351778675802052e-06,2.9422080842778087e-06,4.995963536202908e-07,2.790061989799142e-05,-6.417452823370695e-06,-1.5248311683535576e-05,-1.8387450836598873e-05,-5.288165993988514e-06,4.509801510721445e-05,8.3594408351928e-05,8.543813601136208e-05,9.5522147603333e-05,0.0001070055877789855,0.00010668206959962845,0.00010555062908679247,0.00010270124766975641,0.00010018819011747837,9.517895523458719e-05,8.513382636010647e-05,0.03694754093885422,0.20762644708156586,1.0952247381210327,7.272193908691406,24.68950841575861,94.69353498518467,98.61161041259766,98.25929260253906,90.56163083016872,92.82723236083984,83.31513214111328,83.52595598995686,90.07940673828125,83.07123565673828,85.7121810913086,88.29794311523438,92.69058227539062,93.8017349243164,94.58445739746094,92.05970001220703,85.51839447021484,302602.609375,257486.044921875,231999.8671875,201370.6171875,181974.109375,162278.8828125,139456.470703125,121936.04296875,107377.71484375,94867.69921875,74091.0283203125,57186.9853515625,42919.0048828125,30534.283203125,19542.19189453125,14472.8125,9647.72802734375,7318.63720703125,5041.49560546875,2813.34619140625,628.064697265625,-0.0005409419536590576,-0.004092305898666382,-0.005638748407363892,-0.004440665245056152,0.0019559264183044434,-0.027038931846618652,-0.11464881896972656,-0.30544376373291016,-0.38190603256225586,-0.38869285583496094,-0.25451183319091797,-0.3582038879394531,-0.5151576995849609,-0.5551939010620117,-0.3256702423095703,-0.20263290405273438,-0.10105752944946289,-0.04255390167236328
9,-2.1843528747558594,-2.8090744018554688,296.8007583618164,299.1483840942383,0.0014550918713212013,0.37699997425079346,0.20268726348876953,0.37726783752441406,3.2347015803679824e-06,1.4229444786906242e-06,5874.0234375,-0.0274658203125,0.0007677674293518066,-0.0005953740328550339,-3984.1015625,417.08203125,782527.3709716797,2675607168.0,2825372416.0,2648778.0,2675607040.0,2826155392.0,-2.2861900329589844,527.77880859375,12.995887756347656,-7.62894342187792e-05,-29.25421142578125,56.2293701171875,-188.3487548828125,-34.501007080078125,-28.24188232421875,939.28271484375,-131.14532470703125,407.5369873046875,-0.0006350623443722725,-678054.0,-101670.5,0.12245643138885498,59.886253356933594,1004.846474609375,0.0003484492190182209,0.0003249300643801689,0.0004041963256895542,0.0003714263439178467,0.0007756114937365055,301.51092529296875,1.6398378647863865e-05,2.4522625608369708e-05,-7.198745151981711e-06,3.988723619841039e-06,-3.290333552286029e-07,1.423079811502248e-05,-8.102855645120144e-06,-1.2143165804445744e-05,-1.1732510756701231e-05,4.139845259487629e-06,4.061800427734852e-05,7.711310172453523e-05,8.959037950262427e-05,9.926909115165472e-05,0.00010817532893270254,0.00010969000868499279,0.00010803074110299349,0.00010500173084437847,0.00010159460362046957,9.410595521330833e-05,8.384126704186201e-05,0.04769978292461019,0.21355044841766357,1.1576731114182621,8.137721857056022,24.57832919806242,106.99253171682358,98.2634506225586,93.37623596191406,87.03291329741478,93.42303466796875,84.23241424560547,86.99447658658028,92.94513702392578,83.93452453613281,84.07560729980469,88.48338317871094,92.49151611328125,94.07856750488281,94.62171936035156,93.78739166259766,87.04664611816406,302218.53515625,257000.935546875,231559.025390625,201109.525390625,181716.3740234375,162119.998046875,139349.03125,121780.6171875,107200.236328125,94681.82421875,73900.1083984375,56974.7568359375,42701.2158203125,30326.98193359375,19331.95458984375,14261.60546875,9435.79248046875,7106.51123046875,4829.88671875,2602.83642578125,418.72216796875,0.00011786818504333496,0.001828312873840332,-0.0003730654716491699,-0.007979035377502441,0.006442368030548096,-0.026035964488983154,-0.2113027572631836,-0.4643697738647461,-0.5562529563903809,-0.5209589004516602,-0.3592071533203125,-0.37549877166748047,-0.4169883728027344,-0.40940284729003906,-0.31268882751464844,-0.21827220916748047,-0.09383201599121094,-0.02248859405517578
