,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,1.3796729035675526e-05,1.2822099961340427e-05,1.760968007147312e-05,-1.7223646864295006e-07,-1.0876567102968693e-05,7.927650585770607e-06,6.92752655595541e-06,-4.814355634152889e-06,-1.8359278328716755e-06,-3.2706884667277336e-06,-4.86674252897501e-06,-1.0257354006171227e-05,-1.5843193978071213e-05
1,1.1081923730671406e-05,1.0153977200388908e-05,2.555735409259796e-05,6.142654456198215e-07,-4.659115802496672e-06,5.192647222429514e-06,-1.9455328583717346e-06,-1.0813469998538494e-05,9.757932275533676e-07,-3.8603320717811584e-07,-1.9583385437726974e-06,-6.697140634059906e-06,-1.1278316378593445e-05
2,7.331371307373047e-06,1.0663643479347229e-05,1.2574426364153624e-05,3.379303961992264e-06,-6.325775757431984e-06,-3.5087577998638153e-07,-1.7525162547826767e-06,-3.234017640352249e-06,8.201051969081163e-06,4.600733518600464e-07,-1.6386620700359344e-06,-3.3710384741425514e-06,-8.492032065987587e-06
3,3.073597326874733e-06,1.0888790711760521e-05,-1.1849915608763695e-06,-7.805647328495979e-07,-1.8900027498602867e-06,-1.2896489351987839e-06,-4.269939381629229e-06,-3.97668918594718e-06,6.233865860849619e-06,9.255600161850452e-07,1.2587988749146461e-06,-8.149072527885437e-07,-7.2391703724861145e-06
4,7.947091944515705e-06,7.95640517026186e-06,-1.4137476682662964e-06,5.251611582934856e-06,3.617082256823778e-06,-7.256690878421068e-06,-5.565874744206667e-06,-3.330525942146778e-06,8.906819857656956e-06,2.148211933672428e-06,2.0386651158332825e-06,-3.405497409403324e-06,-1.0407413356006145e-05
5,6.952963303774595e-06,-5.974725354462862e-06,1.0218354873359203e-05,-1.0514631867408752e-06,4.1245948523283005e-07,-3.0685332603752613e-06,2.4451292119920254e-06,2.863118425011635e-06,5.611218512058258e-06,-1.6298145055770874e-07,-2.5067711248993874e-06,-1.3180426321923733e-05,-1.8272316083312035e-05
6,4.741945303976536e-06,-3.5802368074655533e-06,3.447500057518482e-05,1.0278949048370123e-05,-7.31530599296093e-06,-7.844588253647089e-06,-9.8293530754745e-06,-3.392517101019621e-06,-3.864406608045101e-07,3.1812814995646477e-06,1.680571585893631e-06,-9.286683052778244e-06,-9.955605491995811e-06
7,1.0023824870586395e-05,-1.0037620086222887e-05,3.2481271773576736e-05,1.3271404895931482e-05,-7.609021849930286e-06,-2.067885361611843e-06,-4.734843969345093e-06,-8.686911314725876e-07,-8.980277925729752e-07,-2.923770807683468e-06,-6.155169103294611e-06,-1.2557953596115112e-05,-1.611007610335946e-05
8,8.577713742852211e-06,-2.048426540568471e-05,5.589809734374285e-05,3.1215662602335215e-05,-8.25035385787487e-07,-7.039692718535662e-06,-1.2799340765923262e-05,-4.673376679420471e-06,-2.2121239453554153e-06,-1.1130701750516891e-05,-1.2937525752931833e-05,-1.375935971736908e-05,-1.4234799891710281e-05
9,6.233283784240484e-06,-1.7001875676214695e-06,4.2285697873012396e-05,1.6086269170045853e-05,-6.092421244829893e-06,-1.082901144400239e-05,-1.6182137187570333e-05,-9.5946597866714e-06,-4.827161319553852e-06,-4.155794158577919e-06,-2.7706846594810486e-08,-1.911073923110962e-06,-6.236077751964331e-06
10,5.098845576867461e-06,-1.2007541954517365e-05,3.6077224649488926e-05,3.3229938708245754e-05,1.11717963591218e-05,-1.9042345229536295e-05,-2.4147448129951954e-05,-7.41955591365695e-06,-4.930770955979824e-07,-1.0816147550940514e-06,4.6245986595749855e-07,-5.400972440838814e-06,-9.081326425075531e-06
11,-4.256435204297304e-07,-1.4908728189766407e-05,3.967992961406708e-05,2.7728616259992123e-05,-7.034395821392536e-07,-2.0351260900497437e-05,-1.4381716027855873e-05,-7.202208507806063e-06,-1.6677076928317547e-06,2.6418711058795452e-06,2.2621825337409973e-06,-2.7365749701857567e-06,-5.544745363295078e-06
12,1.4454039046540856e-05,-3.8958853110671043e-05,1.6378355212509632e-05,6.180955097079277e-06,-6.134214345365763e-06,-1.0267540346831083e-05,-9.290000889450312e-06,-3.6749988794326782e-06,2.1056621335446835e-06,7.782073225826025e-06,5.641370080411434e-06,3.7942081689834595e-06,-1.984182745218277e-06
13,-2.5155022740364075e-06,-2.902338746935129e-05,1.2794567737728357e-05,5.7604629546403885e-06,3.97401163354516e-06,-4.4028274714946747e-07,1.8638093024492264e-07,4.769070073962212e-06,5.287001840770245e-07,-4.3329200707376e-06,-4.292698577046394e-06,-7.602851837873459e-06,-9.97539609670639e-06
14,-1.4035031199455261e-05,-2.609449438750744e-06,1.8226157408207655e-05,1.0500953067094088e-05,7.798080332577229e-07,8.303322829306126e-07,5.726062227040529e-06,1.5228288248181343e-06,-5.328794941306114e-06,-8.930102922022343e-06,-7.516471669077873e-06,-8.007045835256577e-06,-1.3756565749645233e-05
15,-1.0718053090386093e-05,-1.4414545148611069e-06,1.7616781406104565e-05,9.298673830926418e-06,4.995614290237427e-06,3.7534628063440323e-06,1.8881401047110558e-06,-4.841596819460392e-06,-9.676383342593908e-06,-9.443378075957298e-06,-7.817987352609634e-06,-6.3604675233364105e-06,-1.232675276696682e-05
16,-3.062959876842797e-06,-4.786415956914425e-06,2.6803347282111645e-05,1.4661229215562344e-05,8.74203396961093e-06,-9.569863323122263e-06,-4.1088787838816643e-07,-2.5192275643348694e-06,-5.346373654901981e-06,-5.105976015329361e-06,-4.5979395508766174e-06,-6.034038960933685e-06,-9.63243655860424e-06
17,-2.9365764930844307e-08,-1.4904653653502464e-06,1.9597006030380726e-05,8.03446164354682e-06,-1.7942511476576328e-06,-6.96815550327301e-06,-3.353576175868511e-06,-3.1660310924053192e-06,1.6016419976949692e-06,-2.2406456992030144e-06,-2.8437934815883636e-06,-5.171517841517925e-06,-7.137889042496681e-06
18,-4.67570498585701e-06,-8.435454219579697e-07,1.7423531971871853e-05,3.63239087164402e-06,1.054517656484677e-05,-4.003872163593769e-06,-7.285038009285927e-06,-5.055393557995558e-06,6.925372872501612e-06,-2.434011548757553e-06,-6.13147858530283e-06,-1.1351541616022587e-05,-1.1628668289631605e-05
19,-1.2425589375197887e-05,1.0595889762043953e-05,1.4023971743881702e-05,1.5276134945452213e-05,1.648388570174575e-05,-2.898392267525196e-06,-7.1704271249473095e-06,-4.491303116083145e-06,2.970744390040636e-06,-4.615169018507004e-06,-6.940215826034546e-06,-1.1369003914296627e-05,-1.4699413441121578e-05
20,-1.0857242159545422e-05,-4.480534698814154e-06,2.332683652639389e-05,2.6264460757374763e-06,5.557376425713301e-06,-6.648479029536247e-07,-2.150540240108967e-06,-6.878399290144444e-07,-6.104877684265375e-06,1.7683487385511398e-06,2.037733793258667e-06,-8.706236258149147e-06,-1.679360866546631e-05
21,-1.4570599887520075e-05,-2.0133389625698328e-05,2.206896897405386e-05,-4.573725163936615e-06,6.575719453394413e-07,9.132723789662123e-06,2.3151515051722527e-06,1.2845266610383987e-06,-7.25756399333477e-06,-1.0414514690637589e-06,-1.1640368029475212e-06,-9.973184205591679e-06,-1.5368103049695492e-05
22,-7.0741953095421195e-06,-1.7610203940421343e-05,1.5871599316596985e-05,8.259841706603765e-06,2.0856386981904507e-06,1.4847144484519958e-05,-4.18501440435648e-06,-3.3557298593223095e-06,-4.891830030828714e-06,-1.8620630726218224e-06,-2.1901214495301247e-06,-6.211688742041588e-06,-1.0489602573215961e-05
23,-1.62057694979012e-05,-3.7085264921188354e-06,7.922062650322914e-06,1.2708944268524647e-05,1.6423233319073915e-05,3.4196418710052967e-06,-6.281945388764143e-06,-4.660920239984989e-06,-5.664769560098648e-07,-1.6740523278713226e-06,-1.830514520406723e-06,-4.8836227506399155e-06,-9.939481969922781e-06
24,-1.2333272024989128e-05,-5.184207111597061e-06,2.5729648768901825e-05,2.509704791009426e-05,1.8807186279445887e-05,-1.8326099961996078e-06,-1.2846430763602257e-07,-1.6090343706309795e-06,2.441229298710823e-07,-8.00157431513071e-06,-1.0320800356566906e-05,-1.7729063984006643e-05,-1.963163958862424e-05
25,-3.9717997424304485e-07,1.59537885338068e-05,3.244687104597688e-05,1.8722435925155878e-05,7.494178134948015e-06,9.337672963738441e-07,-1.0658404789865017e-06,-9.40327299758792e-06,-6.937072612345219e-06,-3.278604708611965e-06,-2.4907058104872704e-06,-9.342562407255173e-06,-1.699372660368681e-05
