,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-4.702247679233551e-06,1.0414631105959415e-05,1.6151999602698197e-05,2.8380309231579304e-05,1.754856202751398e-05,2.0821462385356426e-06,-1.237192191183567e-05,-1.922523370012641e-05,5.784677341580391e-06,-7.4427807703614235e-06,-1.0511139407753944e-05,-1.004908699542284e-05,-8.300936315208673e-06
1,-1.2399978004395962e-06,1.8442340660840273e-05,3.908062353730202e-05,3.264832776039839e-05,1.354666892439127e-05,-5.753594450652599e-06,-1.1386990081518888e-05,-1.6411591786891222e-05,2.47894786298275e-06,-7.563503459095955e-06,-1.1665746569633484e-05,-1.348624937236309e-05,-1.392420381307602e-05
2,-9.848445188254118e-06,2.6975059881806374e-05,4.956620978191495e-05,2.9576593078672886e-05,1.0827207006514072e-06,-1.496350159868598e-05,-8.15786188468337e-06,-9.429175406694412e-06,1.2613600119948387e-06,-7.288181222975254e-06,-1.3874378055334091e-05,-1.919502392411232e-05,-2.0036008208990097e-05
3,-4.566390998661518e-06,1.9365979824215174e-05,3.3999429433606565e-05,1.6706588212400675e-05,6.003538146615028e-07,-8.538481779396534e-06,2.836459316313267e-07,-3.624416422098875e-06,-3.5688281059265137e-06,-1.0965275578200817e-05,-1.7471960745751858e-05,-2.6249093934893608e-05,-2.3560132831335068e-05
4,-7.5200514402240515e-06,2.3679225705564022e-05,5.8588760566635756e-05,3.0394992791116238e-05,1.0407355148345232e-05,1.0814459528774023e-05,-1.8133840057998896e-05,-1.4972174540162086e-05,-2.7171336114406586e-06,-1.9892118871212006e-05,-2.1788873709738255e-05,-3.1787087209522724e-05,-3.189593553543091e-05
5,2.7902715373784304e-06,4.6008965000510216e-05,7.175194332376122e-05,2.2773630917072296e-05,-3.1888484954833984e-06,-1.6124686226248741e-06,-1.0951072908937931e-05,-1.3280077837407589e-05,-8.285162039101124e-06,-1.864426303654909e-05,-2.2733816877007484e-05,-3.2443786039948463e-05,-3.2973592169582844e-05
6,6.821297574788332e-06,6.862723967060447e-05,3.6129436921328306e-05,-4.764646291732788e-06,-7.613896855218627e-06,2.266606315970421e-06,-8.551229257136583e-06,-4.909816198050976e-06,-1.168262679129839e-05,-1.7637386918067932e-05,-1.857744064182043e-05,-2.9250863008201122e-05,-2.961175050586462e-05
7,-3.154127625748515e-06,3.707187715917826e-05,4.113488830626011e-05,1.0012416169047356e-05,7.70308542996645e-06,8.847564458847046e-09,-1.3616750948131084e-05,-4.974135663360357e-06,-7.728172931820154e-06,-1.5042372979223728e-05,-1.4703720808029175e-05,-3.571633715182543e-05,-3.7756748497486115e-05
8,-7.199618266895413e-06,3.405311144888401e-05,6.30510039627552e-05,3.353955901275185e-05,2.0228384528309107e-05,-1.2656848412007093e-05,-2.120563294738531e-06,-3.271619789302349e-06,-1.4321936760097742e-05,-1.631351187825203e-05,-2.943782601505518e-05,-4.90434467792511e-05,-5.094008520245552e-05
9,-3.88553598895669e-06,4.557403735816479e-05,6.60094665363431e-05,2.356036566197872e-05,-1.509208232164383e-06,-1.1474243365228176e-05,-9.31078102439642e-06,-1.2608303222805262e-05,-1.910270657390356e-05,-1.8530176021158695e-05,-2.0915991626679897e-05,-2.763455267995596e-05,-3.561750054359436e-05
