,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,4.81898314319551e-06,1.2245262041687965e-05,3.8866885006427765e-05,2.7962145395576954e-05,6.07239780947566e-06,-4.7665671445429325e-06,-4.559929948300123e-06,4.938687197864056e-06,2.0617153495550156e-07,-1.4937948435544968e-05,-1.6053090803325176e-05,-1.5016412362456322e-05,-9.29518137127161e-06
1,5.3594703786075115e-06,-8.879578672349453e-07,2.376968041062355e-05,1.6689591575413942e-05,-6.443588063120842e-08,-8.54226527735591e-06,-3.2538664527237415e-06,4.757195711135864e-06,-1.375097781419754e-06,-1.194013748317957e-05,-9.133131243288517e-06,-1.6390113160014153e-06,3.516324795782566e-06
2,-2.110202331095934e-06,-1.066987169906497e-05,2.0084436982870102e-05,1.6817357391119003e-06,-3.878783900290728e-06,-9.243551176041365e-06,-2.56724888458848e-06,-1.6391277313232422e-07,-4.451954737305641e-06,-7.600756362080574e-06,-4.975823685526848e-06,5.721696652472019e-06,1.2600794434547424e-05
3,1.6131089068949223e-06,-9.529670933261514e-06,1.1213589459657669e-05,-5.472626071423292e-06,-7.585564162582159e-06,-5.076697561889887e-06,2.88418959826231e-06,6.051850505173206e-07,-2.5937333703041077e-06,-1.4754477888345718e-06,-2.246932126581669e-06,2.3748725652694702e-06,5.7033030316233635e-06
4,-1.3552256859838963e-05,1.2132804840803146e-05,7.597031071782112e-06,-4.754401743412018e-07,-3.712833859026432e-06,5.872221663594246e-06,1.8122373148798943e-06,5.932874046266079e-06,-2.1819141693413258e-06,-4.888046532869339e-06,-7.361755706369877e-06,-9.584706276655197e-06,-1.0648160241544247e-05
5,-3.644323442131281e-06,1.1037627700716257e-05,1.8124235793948174e-05,8.473871275782585e-07,1.7224811017513275e-06,2.373999450355768e-06,-4.135945346206427e-06,4.105735570192337e-06,-3.4621916711330414e-07,-2.6584602892398834e-06,-4.3764011934399605e-06,-1.1501600965857506e-05,-1.1528260074555874e-05
6,-5.708425305783749e-07,-1.0918010957539082e-06,2.009281888604164e-05,2.0960578694939613e-06,-6.984919309616089e-08,3.978260792791843e-06,2.0640436559915543e-07,3.570341505110264e-06,-8.738716132938862e-07,-6.313552148640156e-06,-9.20705497264862e-06,-1.5269266441464424e-05,-1.3551441952586174e-05
7,4.6514905989170074e-06,-1.5818339306861162e-05,3.7449062801897526e-05,8.05628951638937e-06,2.765780664049089e-06,8.619390428066254e-07,-1.1796364560723305e-06,-3.029126673936844e-06,-1.0654854122549295e-05,-1.0240706615149975e-05,-7.69167672842741e-06,-9.454786777496338e-06,-4.2138854041695595e-06
8,1.0326795745640993e-05,-1.792004331946373e-05,4.122838413422869e-05,9.702634997665882e-06,-1.433247234672308e-06,-1.1386990081518888e-05,-3.196997568011284e-06,7.077469490468502e-07,-2.6992056518793106e-06,-3.7640566006302834e-06,-1.7239945009350777e-06,-3.1426316127181053e-06,9.527429938316345e-07
9,6.490896339528263e-06,-8.470728062093258e-06,4.335428820922971e-05,6.49190042167902e-07,-9.039591532200575e-06,-1.3845681678503752e-05,-4.59025613963604e-06,1.2216041795909405e-06,5.436479113996029e-06,-1.7151469364762306e-06,-1.6025733202695847e-06,-2.3168977349996567e-06,-2.209213562309742e-06
10,-7.815833669155836e-08,-2.1141022443771362e-06,3.922777250409126e-05,-1.7792917788028717e-06,-1.2516044080257416e-05,-1.1126743629574776e-05,1.3224780559539795e-07,-9.764335118234158e-07,4.340196028351784e-06,-2.8106151148676872e-06,-4.1191233322024345e-06,-6.520072929561138e-06,-6.284564733505249e-06
11,-3.3075339160859585e-06,-1.6544945538043976e-06,3.8702040910720825e-05,1.5735859051346779e-06,-7.810653187334538e-06,-4.4441549107432365e-06,6.09084963798523e-07,-1.923413947224617e-06,-1.6922131180763245e-06,-4.428788088262081e-06,-5.962676368653774e-06,-8.48015770316124e-06,-9.853276424109936e-06
12,-7.378825102932751e-06,5.69896656088531e-07,1.8865102902054787e-05,5.987822078168392e-06,1.006468664854765e-06,6.041955202817917e-06,8.855247870087624e-06,3.528781235218048e-06,-4.801200702786446e-06,-9.938026778399944e-06,-1.206051092594862e-05,-1.2593693099915981e-05,-1.1334195733070374e-05
13,-1.3295546523295343e-05,7.205773727037013e-06,2.7838919777423143e-05,5.128560587763786e-06,3.398512490093708e-06,7.435621228069067e-06,7.593189366161823e-06,1.667882315814495e-06,-4.096538759768009e-06,-1.3086246326565742e-05,-1.6496749594807625e-05,-1.6168341971933842e-05,-9.660143405199051e-06
