,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,8.008501026779413e-07,-2.6961788535118103e-07,2.921861596405506e-05,1.630058977752924e-05,-1.5951809473335743e-06,-1.1105905286967754e-05,-9.05629713088274e-06,-1.0296760592609644e-05,-6.321934051811695e-06,5.536014214158058e-06,1.8203863874077797e-06,-1.2524425983428955e-05,-1.1487863957881927e-05
1,-4.782399628311396e-06,-8.815550245344639e-06,3.529549576342106e-05,2.119271084666252e-05,2.976739779114723e-07,-7.72322528064251e-06,-5.29363751411438e-06,-1.1525640729814768e-05,-3.838213160634041e-06,1.6491394490003586e-06,-4.078843630850315e-06,-1.0305666364729404e-05,-8.384347893297672e-06
2,-6.702612154185772e-07,2.6540481485426426e-05,5.2753137424588203e-05,3.975245635956526e-05,1.7129816114902496e-05,-7.199414540082216e-06,-1.5926314517855644e-05,-1.6271427739411592e-05,-1.0546064004302025e-06,2.8265640139579773e-06,-8.360366337001324e-06,-2.803828101605177e-05,-2.8348295018076897e-05
3,8.431496098637581e-06,3.886007471010089e-05,6.183667574077845e-05,3.800331614911556e-05,1.7132260836660862e-05,-1.6580568626523018e-05,-3.226293483749032e-05,-2.4065724574029446e-05,-2.852058969438076e-06,9.988434612751007e-07,-4.9925874918699265e-06,-2.1560583263635635e-05,-1.9558006897568703e-05
4,7.857219316065311e-06,1.3403128832578659e-05,6.202911026775837e-05,2.8555805329233408e-05,1.345685450360179e-05,-6.5407948568463326e-06,-2.1205225493758917e-05,-2.063502324745059e-05,-5.457550287246704e-07,-5.8872392401099205e-06,-1.1832569725811481e-05,-2.6960624381899834e-05,-2.6253401301801205e-05
5,-8.042668923735619e-06,1.0124407708644867e-05,5.312776193022728e-05,1.800886821001768e-05,-8.12177313491702e-06,-2.2661115508526564e-05,-2.1474261302500963e-05,-1.813459675759077e-05,-1.2026866897940636e-06,9.058276191353798e-07,-7.604248821735382e-07,-1.297355629503727e-05,-1.046003308147192e-05
6,-1.2312550097703934e-05,9.154959116131067e-06,4.7429464757442474e-05,1.8475111573934555e-05,-5.2265822887420654e-06,-1.6748614143580198e-05,-2.244097413495183e-05,-1.7309794202446938e-05,8.388422429561615e-06,-1.7847632989287376e-06,-1.0085757821798325e-05,-1.8415506929159164e-05,-1.9695726223289967e-05
7,-8.417759090662003e-06,1.4788354746997356e-05,5.213299300521612e-05,2.3784989025443792e-05,-6.18805643171072e-06,-1.5403202269226313e-05,-1.886987593024969e-05,-1.1908530723303556e-05,-2.6106135919690132e-06,-6.929156370460987e-06,-1.6033300198614597e-05,-2.6644673198461533e-05,-2.7453177608549595e-05
8,2.2450112737715244e-06,2.0977342501282692e-05,3.273901529610157e-05,2.528890036046505e-06,-1.760042505338788e-05,-1.4282704796642065e-05,-7.024034857749939e-06,-1.8053106032311916e-06,-6.308895535767078e-06,-5.259877070784569e-06,-1.0326504707336426e-05,-2.2808555513620377e-05,-2.1892134100198746e-05
9,-1.3917393516749144e-05,-2.896843943744898e-05,1.6868638340383768e-05,-6.23136293143034e-06,-2.0499282982200384e-05,-2.7266796678304672e-06,-4.5701744966208935e-06,2.748565748333931e-07,-7.78737012296915e-06,-1.164386048913002e-06,-5.55114820599556e-06,-1.1919764801859856e-05,-1.2987526133656502e-05
10,-5.278619937598705e-06,-1.9850500393658876e-05,3.754266072064638e-05,4.357134457677603e-06,-2.0422565285116434e-05,8.234695997089148e-06,-7.5964489951729774e-06,5.351030267775059e-06,-5.215173587203026e-06,-6.051152013242245e-06,-1.4417688362300396e-05,-2.6163877919316292e-05,-2.644199412316084e-05
11,4.1791354306042194e-06,-9.21275932341814e-06,4.491268191486597e-05,1.0613701306283474e-05,-1.3181823305785656e-05,4.196743248030543e-06,-1.0766671039164066e-06,6.600923370569944e-06,-6.611109711229801e-06,-7.1551185101270676e-06,-1.5511061064898968e-05,-3.210059367120266e-05,-3.347243182361126e-05
12,8.343718945980072e-06,-3.0975788831710815e-06,4.1993800550699234e-05,1.520407386124134e-05,9.905430488288403e-06,1.3040844351053238e-05,3.92028596252203e-06,-5.337642505764961e-08,-1.929677091538906e-05,-1.2392527423799038e-05,-1.6717007383704185e-05,-2.9815826565027237e-05,-2.7717382181435823e-05
