,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-4.827394150197506e-06,-1.6147969290614128e-06,3.8338592275977135e-05,2.095312811434269e-05,7.636495865881443e-06,-1.888361293822527e-05,-1.0792515240609646e-05,-1.2043165042996407e-06,-3.501889295876026e-06,-1.7610029317438602e-05,-1.8150778487324715e-05,-1.792155671864748e-05,-1.820526085793972e-05
1,8.622300811111927e-07,4.870002157986164e-06,2.2429972887039185e-05,1.593679189682007e-05,-5.5121490731835365e-06,-1.9846600480377674e-05,-1.0485935490578413e-05,1.4400575309991837e-06,4.595145583152771e-06,-3.2597454264760017e-06,-9.875628165900707e-06,-8.354196324944496e-06,-1.0090065188705921e-05
2,-1.176958903670311e-06,3.260793164372444e-06,4.8561254516243935e-05,2.164545003324747e-05,-1.3347598724067211e-05,-1.3133278116583824e-05,-6.750517059117556e-06,5.466281436383724e-07,-6.227055564522743e-07,-9.421375580132008e-06,-1.676927786320448e-05,-1.4640041626989841e-05,-9.989133104681969e-06
3,4.2994506657123566e-06,-1.6964389942586422e-05,4.1669001802802086e-05,8.459319360554218e-06,-1.267995685338974e-05,-7.598660886287689e-06,-8.481030818074942e-06,-4.432222340255976e-06,-3.814464434981346e-06,-4.05358150601387e-06,-6.798654794692993e-06,-3.57162207365036e-06,1.6880221664905548e-07
4,1.345702912658453e-06,-3.4991418942809105e-05,3.104330971837044e-05,-4.5191263779997826e-06,-8.261064067482948e-06,-4.1280873119831085e-06,-5.30655961483717e-06,2.1336600184440613e-06,2.716435119509697e-06,-4.407367669045925e-06,-7.429276593029499e-06,-3.4528784453868866e-06,-1.1039664968848228e-06
5,5.601497832685709e-06,-3.925291821360588e-05,2.1917629055678844e-05,-7.411115802824497e-06,4.193512722849846e-06,8.966890163719654e-07,-6.764428690075874e-06,8.5439532995224e-06,5.6891003623604774e-06,-6.49609137326479e-06,-1.0533141903579235e-05,-9.474926628172398e-06,-5.281995981931686e-06
6,-2.4368055164813995e-06,5.5765267461538315e-06,2.749572740867734e-05,3.348453901708126e-06,2.276158193126321e-05,3.824534360319376e-06,-6.368500180542469e-06,4.988396540284157e-08,-6.475835107266903e-06,-1.3465061783790588e-05,-1.9302009604871273e-05,-2.1617510356009007e-05,-1.3281474821269512e-05
7,-5.901616532355547e-06,-7.122871465981007e-06,5.4009666200727224e-05,3.135506995022297e-05,2.697599120438099e-05,-3.0189985409379005e-06,-1.0245479643344879e-05,-1.0938383638858795e-05,-1.3067270629107952e-05,-1.7698039300739765e-05,-2.4925568141043186e-05,-2.745899837464094e-05,-1.760513987392187e-05
8,-1.943658571690321e-05,-5.732406862080097e-06,4.86462377011776e-05,4.0815211832523346e-07,-1.2777629308402538e-05,-2.210924867540598e-05,-1.228746259585023e-05,5.387119017541409e-07,5.329493433237076e-07,-5.773035809397697e-07,-7.982016541063786e-06,-1.5086261555552483e-05,-1.2216740287840366e-05
9,-6.144633516669273e-06,1.0863645002245903e-05,3.1657982617616653e-05,-1.6677076928317547e-05,-1.7445068806409836e-05,-2.1283922251313925e-05,-5.48921525478363e-06,8.684000931680202e-07,1.4905817806720734e-06,2.4674227461218834e-06,-3.1150411814451218e-06,-1.1472264304757118e-05,-8.291215635836124e-06
