,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,1.2494041584432125e-05,-2.155109541490674e-05,4.01801080442965e-05,2.8372451197355986e-05,1.3179436791688204e-05,2.7313362807035446e-06,6.5925996750593185e-06,1.694774255156517e-06,-3.5867560654878616e-06,-1.2530479580163956e-05,-2.07085395231843e-05,-4.1511375457048416e-05,-3.857584670186043e-05
1,2.258602762594819e-06,-3.114691935479641e-07,3.253703471273184e-05,2.5166082195937634e-05,1.4899414964020252e-05,1.2983335182070732e-05,2.559798303991556e-06,-7.0392852649092674e-06,-7.717462722212076e-06,-1.2334203347563744e-05,-1.6403384506702423e-05,-3.660016227513552e-05,-3.818527329713106e-05
2,2.9281654860824347e-06,-4.666741006076336e-06,3.0329800210893154e-05,1.52618158608675e-05,5.606561899185181e-07,-3.691529855132103e-07,1.0212708730250597e-05,9.800191037356853e-06,-1.2579606845974922e-05,-9.893206879496574e-06,-1.0573072358965874e-05,-4.175840876996517e-05,-4.628143506124616e-05
3,-1.2260803487151861e-05,7.1293325163424015e-06,2.4098902940750122e-05,1.5258934581652284e-05,4.5254710130393505e-06,9.007053449749947e-06,5.709182005375624e-06,2.225395292043686e-06,-1.336133573204279e-05,-1.0183081030845642e-05,-3.414694219827652e-06,-3.468699287623167e-05,-4.3260050006210804e-05
4,-1.0032556019723415e-05,1.9063183572143316e-05,1.6229460015892982e-05,2.0057079382240772e-05,2.2229913156479597e-05,1.7093843780457973e-05,2.556305844336748e-06,-1.7553684301674366e-06,-1.2973614502698183e-05,-9.685405530035496e-06,-1.2631178833544254e-05,-4.14637615904212e-05,-4.479242488741875e-05
5,-3.2330863177776337e-06,3.2539654057472944e-05,3.0460447305813432e-05,2.1299230866134167e-05,7.37892696633935e-06,4.821340553462505e-07,3.5598641261458397e-06,2.3320899344980717e-06,-1.0516494512557983e-05,-1.6640638932585716e-05,-1.9847473595291376e-05,-3.659771755337715e-05,-4.177703522145748e-05
6,9.362061973661184e-06,2.0081177353858948e-05,2.5050307158380747e-05,7.10395397618413e-06,3.235996700823307e-06,7.02589750289917e-06,5.170877557247877e-06,-7.667113095521927e-07,-3.8370490074157715e-06,-8.243427146226168e-06,-1.8841587007045746e-05,-4.646601155400276e-05,-4.767579957842827e-05
7,1.5670608263462782e-05,8.195172995328903e-06,4.160348908044398e-05,1.3027951354160905e-05,8.318107575178146e-06,1.2389849871397018e-05,4.971749149262905e-06,1.2031523510813713e-07,-7.354014087468386e-06,-1.3948709238320589e-05,-2.982676960527897e-05,-5.0126807764172554e-05,-4.9350899644196033e-05
8,1.0826624929904938e-08,1.049728598445654e-05,5.81095227971673e-05,2.1296204067766666e-05,1.3317563571035862e-05,1.04482751339674e-06,-9.510258678346872e-06,-1.1408759746700525e-05,-1.2465985491871834e-05,-1.683121081441641e-05,-2.9795104637742043e-05,-4.548730794340372e-05,-4.2941072024405e-05
9,-7.465539965778589e-06,1.08740059658885e-05,5.5888318456709385e-05,2.4383654817938805e-05,1.03445490822196e-05,-1.821195473894477e-05,-2.070720074698329e-05,-1.4797085896134377e-05,-3.2923417165875435e-06,-9.167124517261982e-06,-1.578673254698515e-05,-3.461609594523907e-05,-3.072910476475954e-05
