,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,-5.391309969127178e-06,-1.6929014236666262e-05,1.232675276696682e-05,1.2714299373328686e-05,5.761045031249523e-06,9.601179044693708e-06,-2.452288754284382e-06,2.6262132450938225e-06,-3.495253622531891e-06,-9.116367436945438e-06,-1.1347117833793163e-05,-1.771526876837015e-05,-1.4833291061222553e-05
1,1.0325602488592267e-06,-1.2174365110695362e-05,2.1173269487917423e-05,9.617186151444912e-06,6.169779226183891e-06,5.478505045175552e-06,-2.351298462599516e-06,-9.121140465140343e-08,-4.842295311391354e-06,-1.2854463420808315e-05,-1.357973087579012e-05,-1.52242137119174e-05,-7.405644282698631e-06
2,2.5191839085891843e-06,-1.1832336895167828e-05,3.067567013204098e-05,1.721718581393361e-05,8.673756383359432e-06,-8.787843398749828e-06,-9.846815373748541e-06,-4.738627467304468e-06,-2.0068837329745293e-06,-8.034170605242252e-06,-6.147660315036774e-06,-7.253605872392654e-06,-1.0575167834758759e-06
3,6.280170055106282e-07,-1.759035512804985e-06,3.023690078407526e-05,1.368869561702013e-05,4.559231456369162e-06,-1.2448697816580534e-05,-1.249596243724227e-05,-4.64380718767643e-06,4.647416062653065e-06,1.0184012353420258e-06,-1.2299278751015663e-06,-6.397604010999203e-06,-7.837021257728338e-06
4,2.1314059267751873e-05,-1.4116056263446808e-05,2.8616865165531635e-05,4.089321009814739e-06,-1.5028053894639015e-06,-5.02151669934392e-06,4.7584762796759605e-07,-2.146931365132332e-06,-4.048401024192572e-06,-7.007038220763206e-07,-9.89297404885292e-07,-5.708192475140095e-06,-9.531388059258461e-06
5,1.2243064702488482e-05,-1.4402670785784721e-05,2.7167960070073605e-05,6.609305273741484e-06,-4.253699444234371e-06,-7.148657459765673e-06,4.266621544957161e-06,-1.2786476872861385e-06,-8.73178942129016e-06,-1.432257704436779e-06,-1.0825460776686668e-06,-8.657458238303661e-06,-1.2873788364231586e-05
6,8.245842764154077e-07,-1.655810046941042e-05,1.7911079339683056e-05,2.4584587663412094e-06,-1.4283577911555767e-05,-1.2909120414406061e-05,7.377704605460167e-06,-1.4790566638112068e-07,-4.461850039660931e-06,-1.100008375942707e-06,-5.98258338868618e-07,-5.935900844633579e-06,-1.1163647286593914e-05
7,-7.700087735429406e-06,-2.700136974453926e-05,1.566740684211254e-05,-8.167524356395006e-06,-1.619296381250024e-05,-2.3473519831895828e-05,4.680478014051914e-06,-3.862660378217697e-07,3.7889694795012474e-06,3.959517925977707e-06,3.052700776606798e-06,-3.641238436102867e-06,-1.0103336535394192e-05
8,-3.907305654138327e-06,-2.646737266331911e-05,1.6635865904390812e-05,1.9222497940063477e-06,-1.1043739505112171e-06,-5.485839210450649e-06,3.244320396333933e-06,-7.551279850304127e-07,2.6565976440906525e-06,2.277083694934845e-07,-3.177090547978878e-06,-1.2996257282793522e-05,-1.5530968084931374e-05
9,-5.181835149414837e-06,-1.520809018984437e-05,2.630217932164669e-05,1.2289965525269508e-06,-4.355795681476593e-06,5.803885869681835e-07,1.3989047147333622e-06,-1.1656084097921848e-06,-3.742112312465906e-06,-4.623318091034889e-06,-6.451387889683247e-06,-1.2316158972680569e-05,-9.934650734066963e-06
10,5.289199179969728e-06,-1.6869802493602037e-05,2.7320056688040495e-05,-1.2599397450685501e-05,-1.4613440725952387e-05,2.463406417518854e-06,3.3273245207965374e-06,2.6030465960502625e-06,-2.232613041996956e-06,-4.073022864758968e-06,-3.2350653782486916e-06,-7.124152034521103e-06,-8.59750434756279e-06
11,1.422580680809915e-06,-2.1670712158083916e-06,2.757628681138158e-05,-7.624737918376923e-06,-1.0051648132503033e-05,6.5792701207101345e-06,4.86976932734251e-06,2.5242334231734276e-06,-4.668021574616432e-06,-1.0045012459158897e-05,-8.672592230141163e-06,-1.1036754585802555e-05,-1.226429594680667e-05
12,2.914530341513455e-06,1.7485697753727436e-05,3.418070264160633e-05,5.173089448362589e-06,1.1599622666835785e-06,7.539347279816866e-06,-5.8478908613324165e-06,-1.9514700397849083e-06,-5.137640982866287e-06,-1.4453427866101265e-05,-1.53218861669302e-05,-1.9573606550693512e-05,-1.908710692077875e-05
13,2.512038918212056e-06,2.396845957264304e-05,3.0243129003793e-05,1.2524658814072609e-05,6.446731276810169e-06,7.102033123373985e-06,-5.295732989907265e-07,-5.430600140243769e-06,-6.3898623920977116e-06,-1.437007449567318e-05,-1.8264632672071457e-05,-2.8181588277220726e-05,-2.7716043405234814e-05
14,-6.447371561080217e-06,6.146810483187437e-05,2.129946369677782e-05,1.0496645700186491e-05,1.708336640149355e-06,-2.249667886644602e-06,-8.797855116426945e-06,-8.219270966947079e-06,-7.352209649980068e-06,-1.0480289347469807e-05,-1.4823046512901783e-05,-2.464966382831335e-05,-2.016767393797636e-05
15,-1.6731151845306158e-05,8.657405851408839e-05,4.849105607718229e-06,-6.9841044023633e-06,-6.707676220685244e-06,-9.641342330724001e-06,-2.9628281481564045e-06,-2.2317981347441673e-06,4.866160452365875e-08,-1.0385410860180855e-06,-6.033340469002724e-06,-1.5175552107393742e-05,-1.720828004181385e-05
16,-2.0535022486001253e-05,7.0013920776546e-05,1.5251454897224903e-05,7.132766768336296e-06,-8.815259207040071e-06,-8.214148692786694e-06,2.2799940779805183e-06,-4.769535735249519e-07,-1.3193348422646523e-06,-4.744972102344036e-06,-5.4067932069301605e-06,-1.647078897804022e-05,-1.698872074484825e-05
17,-1.3401557225733995e-05,8.515926310792565e-05,2.87779257632792e-05,6.883637979626656e-07,-6.919552106410265e-06,-3.823311999440193e-06,-5.287292879074812e-06,-6.7873625084757805e-06,-2.321437932550907e-06,-7.4426643550395966e-06,-9.760027751326561e-06,-2.0593288354575634e-05,-2.0326580852270126e-05
18,-8.350136340595782e-06,7.724680472165346e-05,3.078428562730551e-05,1.72849977388978e-05,3.335240762680769e-06,-8.329341653734446e-06,-1.8888735212385654e-05,-1.4407152775675058e-05,-2.6586931198835373e-06,-2.3988541215658188e-06,-6.774323992431164e-06,-1.935870386660099e-05,-2.126186154782772e-05
19,2.1723390091210604e-06,8.356251055374742e-05,3.021187148988247e-05,2.4099950678646564e-05,1.5751051250845194e-05,-1.6759440768510103e-05,-2.2716238163411617e-05,-1.5439174603670835e-05,-4.086759872734547e-06,-6.110989488661289e-06,-6.908434443175793e-06,-1.7198268324136734e-05,-2.044753637164831e-05
20,-7.656737579964101e-06,9.743153350427747e-05,2.9840506613254547e-05,2.3920554667711258e-05,1.4606222975999117e-05,-1.1541065759956837e-05,-2.5688321329653263e-05,-9.279872756451368e-06,-3.900029696524143e-06,-1.0956777259707451e-05,-1.4688936062157154e-05,-2.471916377544403e-05,-2.8350448701530695e-05
21,-5.625392077490687e-06,0.00012792216148227453,1.7856364138424397e-05,8.53370875120163e-06,1.1909287422895432e-06,-1.2231816072016954e-05,-2.5987043045461178e-05,9.173527359962463e-08,4.7427602112293243e-07,-8.888193406164646e-06,-1.2286938726902008e-05,-2.531358040869236e-05,-2.6884546969085932e-05
22,8.62940214574337e-06,0.0001333793159687957,2.4031847715377808e-05,1.4573335647583008e-05,3.0579394660890102e-06,-1.3691780623048544e-05,-2.4325272534042597e-05,9.978539310395718e-07,4.870584234595299e-06,-5.02890907227993e-06,-1.1977157555520535e-05,-2.9466114938259125e-05,-3.034918336197734e-05
23,7.5162824941799045e-06,0.00014581525465473533,2.4608452804386616e-05,1.3672281056642532e-05,-2.83215194940567e-06,-2.1668674889951944e-05,-1.0674644727259874e-05,8.972128853201866e-06,3.654160536825657e-06,-9.755371138453484e-06,-1.4471355825662613e-05,-3.1074159778654575e-05,-3.081618342548609e-05
24,-4.943445674143732e-06,9.463727474212646e-05,4.173791967332363e-05,2.066337037831545e-05,1.2870354112237692e-05,-2.035620855167508e-05,-1.985288690775633e-05,-1.6107806004583836e-06,-2.2221356630325317e-06,-3.0711526051163673e-06,-7.16757494956255e-06,-2.4136039428412914e-05,-2.2756634280085564e-05
25,-3.5560951801016927e-06,7.106101838871837e-05,2.4804496206343174e-05,3.122654743492603e-05,1.582247205078602e-05,-1.4254823327064514e-05,-2.9500573873519897e-05,3.3139949664473534e-06,3.250432200729847e-06,1.862877979874611e-06,-4.835776053369045e-06,-3.132910933345556e-05,-2.7215806767344475e-05
26,1.1513620847836137e-06,9.746066643856466e-05,2.0213541574776173e-05,2.4506240151822567e-05,1.3528624549508095e-05,-1.115433406084776e-06,-2.512842183932662e-05,-7.094931788742542e-07,-8.058035746216774e-06,-6.057904101908207e-06,-9.4930874183774e-06,-2.6672729291021824e-05,-2.588267670944333e-05
27,-7.026741513982415e-06,0.0001226317253895104,2.430099993944168e-05,1.5292898751795292e-05,6.368034519255161e-06,-5.965703167021275e-07,-2.0751904230564833e-05,-1.13515998236835e-05,-7.724040187895298e-06,-1.14816939458251e-05,-1.5276833437383175e-05,-3.3728545531630516e-05,-2.8291484341025352e-05
28,-2.6004272513091564e-08,7.674942025914788e-05,2.7798116207122803e-05,2.0256382413208485e-05,8.244882337749004e-06,-7.016235031187534e-06,-1.974665792658925e-05,-1.0905845556408167e-05,-1.662876456975937e-05,7.497146725654602e-08,7.550464943051338e-06,-1.2879958376288414e-05,-1.894705928862095e-05
29,2.6311303372494876e-05,3.172882134094834e-05,3.8730213418602943e-05,3.2593379728496075e-05,1.710891956463456e-05,-1.214176882058382e-05,-1.771090319380164e-05,-1.4277640730142593e-05,-1.0532850865274668e-05,1.7578713595867157e-07,5.498528480529785e-06,-8.316128514707088e-06,-1.4081248082220554e-05
