,div_50,div_100,div_200,div_250,div_300,div_400,div_500,div_600,div_700,div_800,div_850,div_925,div_1000
0,7.846392691135406e-06,1.75227178260684e-05,1.376273576170206e-05,1.3217213563621044e-05,1.3409648090600967e-05,3.2265670597553253e-06,-1.2874370440840721e-06,4.132627509534359e-06,-4.511675797402859e-06,-1.1893687769770622e-05,-8.64651519805193e-06,-1.017632894217968e-05,-1.1153286322951317e-05
1,5.081514245830476e-06,1.4300108887255192e-05,2.656353171914816e-05,1.2710632290691137e-05,9.424285963177681e-06,-4.631176125258207e-06,-8.302275091409683e-06,-3.153691068291664e-07,-3.107998054474592e-06,-6.3086627051234245e-06,-4.360161256045103e-06,-6.598653271794319e-06,-6.758957169950008e-06
2,-3.394903615117073e-06,7.87666067481041e-06,1.9655795767903328e-05,7.737718988209963e-06,-2.7125352062284946e-06,-9.54361166805029e-06,-1.2366799637675285e-06,-1.0208459571003914e-06,-2.9406510293483734e-07,3.1588133424520493e-06,1.130392774939537e-06,-1.023896038532257e-05,-1.303298631682992e-05
3,1.354390406049788e-06,4.178669769316912e-06,1.7195125110447407e-05,6.121001206338406e-06,-8.7583321146667e-06,-1.0187388397753239e-05,7.891736458986998e-06,3.1169038265943527e-06,-4.086934495717287e-06,1.24459620565176e-06,7.285270839929581e-07,-9.096344001591206e-06,-1.312111271545291e-05
4,-4.661385901272297e-06,-3.0523515306413174e-06,1.3263081200420856e-05,1.4762626960873604e-06,-1.2478325515985489e-05,-1.2150849215686321e-06,1.0753574315458536e-05,3.335124347358942e-06,-6.70610461384058e-06,-9.146751835942268e-07,-1.3096141628921032e-06,-8.025788702070713e-06,-1.1923955753445625e-05
5,-7.64205469749868e-06,-1.51429558172822e-05,1.652468927204609e-05,-5.675363354384899e-06,-1.813808921724558e-05,1.4771940186619759e-06,7.8926095739007e-06,2.012471668422222e-06,-4.433211870491505e-06,-1.3715471141040325e-06,-6.874324753880501e-07,-3.6404235288500786e-06,-8.108851034194231e-06
6,-7.844617357477546e-06,-2.968625631183386e-05,2.3358617909252644e-05,9.449431672692299e-07,-1.1269818060100079e-05,3.789667971432209e-06,5.327921826392412e-06,-1.7880229279398918e-06,-5.266454536467791e-06,-6.831251084804535e-07,1.9726576283574104e-06,-2.5391345843672752e-06,-1.2606673408299685e-05
7,4.270230419933796e-06,-3.1271250918507576e-05,2.0538573153316975e-05,-7.419963367283344e-06,-1.19705218821764e-05,7.558788638561964e-06,3.013352397829294e-06,-2.627668436616659e-06,-6.9694360718131065e-06,-9.313225746154785e-09,1.5997793525457382e-06,-2.023298293352127e-06,-1.1109339538961649e-05
8,1.5405297745019197e-05,-1.9456492736935616e-05,1.4679215382784605e-05,-7.930328138172626e-06,-5.3283292800188065e-06,1.047446858137846e-05,-7.815368007868528e-06,-4.752771928906441e-06,-1.2398231774568558e-08,6.4109917730093e-07,8.668284863233566e-07,-3.238383214920759e-06,-7.518916390836239e-06
9,6.050104275345802e-07,-6.526242941617966e-06,2.245896030217409e-05,-2.2633466869592667e-06,-1.9786530174314976e-06,1.3104290701448917e-06,-1.3472745195031166e-05,-2.1635787561535835e-06,5.576293915510178e-07,-1.2619420886039734e-07,-5.948822945356369e-07,-3.422319423407316e-06,-7.03160185366869e-06
10,-2.4231267161667347e-06,-3.0107912607491016e-06,4.073005402460694e-05,1.7676851712167263e-05,2.567889168858528e-06,-6.014248356223106e-06,-1.352047547698021e-05,-5.949113983660936e-06,-5.754758603870869e-06,-4.384201020002365e-06,-3.1999661587178707e-06,-8.11100471764803e-06,-1.2637174222618341e-05
